MFile 0 1 480
MTrk
0 TimeSig 6/8 12 8
0 Tempo 240000
0 Par ch=1 c=0 v=5
0 Par ch=1 c=32 v=87
0 PrCh ch=1 p=0
0 Par ch=1 c=7 v=100
2 Par ch=1 c=99 v=1
2 Par ch=1 c=98 v=8
2 Par ch=1 c=6 v=64
3 Par ch=1 c=99 v=1
3 Par ch=1 c=98 v=9
3 Par ch=1 c=6 v=64
4 Par ch=1 c=99 v=1
4 Par ch=1 c=98 v=10
4 Par ch=1 c=6 v=64
5 Par ch=1 c=99 v=1
5 Par ch=1 c=98 v=32
5 Par ch=1 c=6 v=64
6 Par ch=1 c=99 v=1
6 Par ch=1 c=98 v=33
6 Par ch=1 c=6 v=64
7 Par ch=1 c=99 v=1
7 Par ch=1 c=98 v=99
7 Par ch=1 c=6 v=64
8 Par ch=1 c=99 v=1
8 Par ch=1 c=98 v=100
8 Par ch=1 c=6 v=64
9 Par ch=1 c=99 v=1
9 Par ch=1 c=98 v=102
9 Par ch=1 c=6 v=64
11 Par ch=1 c=0 v=0
11 Par ch=1 c=32 v=0
11 PrCh ch=1 p=0
12 Par ch=1 c=7 v=100
13 Par ch=1 c=10 v=64
14 Par ch=1 c=91 v=40
15 Par ch=1 c=93 v=0
16 Par ch=1 c=5 v=0
17 Par ch=1 c=101 v=0
17 Par ch=1 c=100 v=0
17 Par ch=1 c=6 v=2
229 Tempo 240000
232 Par ch=1 c=64 v=0
1440 Tempo 1714286
1440 Par ch=1 c=7 v=100
1440 On ch=1 n=d4 v=64
1440 On ch=1 n=a#3 v=64
1440 Par ch=1 c=64 v=96
1680 On ch=1 n=g2 v=64
1720 On ch=1 n=a#3 v=64
1758 On ch=1 n=a#3 v=0
1760 On ch=1 n=g4 v=64
1798 On ch=1 n=g4 v=0
1800 On ch=1 n=d5 v=64
1838 On ch=1 n=d5 v=0
1840 On ch=1 n=g4 v=64
1878 On ch=1 n=g4 v=0
1880 On ch=1 n=a#3 v=64
1880 Par ch=1 c=64 v=0
1918 On ch=1 n=a#3 v=0
1918 On ch=1 n=a#3 v=0
1918 On ch=1 n=g2 v=0
1918 On ch=1 n=d4 v=0
1920 On ch=1 n=a3 v=64
1920 On ch=1 n=c#4 v=64
1920 Par ch=1 c=64 v=96
2160 On ch=1 n=g2 v=64
2200 On ch=1 n=a3 v=64
2238 On ch=1 n=a3 v=0
2240 On ch=1 n=g4 v=64
2278 On ch=1 n=g4 v=0
2280 On ch=1 n=c#5 v=64
2318 On ch=1 n=c#5 v=0
2320 On ch=1 n=g4 v=64
2358 On ch=1 n=g4 v=0
2360 On ch=1 n=a3 v=64
2360 Par ch=1 c=64 v=0
2398 On ch=1 n=a3 v=0
2398 On ch=1 n=a3 v=0
2398 On ch=1 n=g2 v=0
2398 On ch=1 n=c#4 v=0
2400 On ch=1 n=d4 v=64
2400 On ch=1 n=a#3 v=64
2400 Par ch=1 c=64 v=96
2640 On ch=1 n=g2 v=64
2680 On ch=1 n=a#3 v=64
2718 On ch=1 n=a#3 v=0
2720 On ch=1 n=g4 v=64
2758 On ch=1 n=g4 v=0
2760 On ch=1 n=d5 v=64
2798 On ch=1 n=d5 v=0
2800 On ch=1 n=g4 v=64
2838 On ch=1 n=g4 v=0
2840 On ch=1 n=a#3 v=64
2840 Par ch=1 c=64 v=0
2878 On ch=1 n=a#3 v=0
2878 On ch=1 n=a#3 v=0
2878 On ch=1 n=g2 v=0
2878 On ch=1 n=d4 v=0
2880 On ch=1 n=a#3 v=64
2880 On ch=1 n=g3 v=64
2880 Par ch=1 c=64 v=96
3120 On ch=1 n=g2 v=64
3160 On ch=1 n=g3 v=64
3198 On ch=1 n=g3 v=0
3200 On ch=1 n=d4 v=64
3238 On ch=1 n=d4 v=0
3240 On ch=1 n=a#4 v=64
3278 On ch=1 n=a#4 v=0
3280 On ch=1 n=d4 v=64
3318 On ch=1 n=d4 v=0
3320 On ch=1 n=g3 v=64
3320 Par ch=1 c=64 v=0
3358 On ch=1 n=g3 v=0
3358 On ch=1 n=g3 v=0
3358 On ch=1 n=g2 v=0
3358 On ch=1 n=a#3 v=0
3360 On ch=1 n=d#4 v=64
3360 On ch=1 n=c4 v=64
3360 Par ch=1 c=64 v=96
3600 On ch=1 n=g2 v=64
3640 On ch=1 n=c4 v=64
3678 On ch=1 n=c4 v=0
3680 On ch=1 n=g4 v=64
3718 On ch=1 n=g4 v=0
3720 On ch=1 n=d#5 v=64
3758 On ch=1 n=d#5 v=0
3760 On ch=1 n=g4 v=64
3798 On ch=1 n=g4 v=0
3800 On ch=1 n=c4 v=64
3800 Par ch=1 c=64 v=0
3838 On ch=1 n=c4 v=0
3838 On ch=1 n=c4 v=0
3838 On ch=1 n=g2 v=0
3838 On ch=1 n=d#4 v=0
3840 On ch=1 n=d4 v=64
3840 On ch=1 n=a#3 v=64
3840 Par ch=1 c=64 v=96
4080 On ch=1 n=g2 v=64
4120 On ch=1 n=a#3 v=64
4158 On ch=1 n=a#3 v=0
4160 On ch=1 n=g4 v=64
4198 On ch=1 n=g4 v=0
4200 On ch=1 n=d5 v=64
4238 On ch=1 n=d5 v=0
4240 On ch=1 n=g4 v=64
4278 On ch=1 n=g4 v=0
4280 On ch=1 n=a#3 v=64
4280 Par ch=1 c=64 v=0
4318 On ch=1 n=a#3 v=0
4318 On ch=1 n=a#3 v=0
4318 On ch=1 n=g2 v=0
4318 On ch=1 n=d4 v=0
4320 On ch=1 n=c4 v=64
4320 On ch=1 n=a3 v=64
4320 On ch=1 n=f#3 v=64
4320 Par ch=1 c=64 v=96
4560 On ch=1 n=d#2 v=64
4600 On ch=1 n=a3 v=64
4638 On ch=1 n=a3 v=0
