MFile 1 2 120
MTrk
0 TimeSig 4/4 24 8
0 Tempo 600000
0 Meta TrkEnd
TrkEnd
MTrk
0 Meta Text "Piano     "
209 On ch=1 n=c5 v=26
283 Par ch=1 c=64 v=127
497 On ch=1 n=f5 v=25
504 On ch=1 n=f3 v=21
505 Off ch=1 n=c5 v=64
519 Par ch=1 c=64 v=0
573 Par ch=1 c=64 v=127
830 On ch=1 n=a4 v=24
832 On ch=1 n=c4 v=24
834 On ch=1 n=c5 v=22
837 On ch=1 n=f4 v=20
846 Par ch=1 c=64 v=0
900 Par ch=1 c=64 v=127
1088 Off ch=1 n=c5 v=64
1093 Off ch=1 n=a4 v=64
1119 Off ch=1 n=f4 v=64
1123 Off ch=1 n=c4 v=64
1125 Off ch=1 n=f3 v=64
1249 Off ch=1 n=f5 v=64
1377 On ch=1 n=e5 v=41
1588 Off ch=1 n=e5 v=64
1589 On ch=1 n=f5 v=36
1717 On ch=1 n=a5 v=57
1730 Off ch=1 n=f5 v=64
1825 On ch=1 n=c6 v=48
1826 Par ch=1 c=64 v=0
1848 Off ch=1 n=a5 v=64
1944 On ch=1 n=f6 v=48
1949 Off ch=1 n=c6 v=64
1997 On ch=1 n=a#3 v=24
2009 Par ch=1 c=64 v=127
2040 Off ch=1 n=a#3 v=64
2065 On ch=1 n=f4 v=21
2081 Off ch=1 n=f6 v=64
2172 On ch=1 n=f6 v=28
2177 On ch=1 n=f5 v=22
2180 On ch=1 n=d5 v=23
2366 Off ch=1 n=d5 v=64
2495 Off ch=1 n=f6 v=64
2648 Off ch=1 n=f4 v=64
2662 On ch=1 n=e6 v=28
2672 On ch=1 n=c5 v=23
2792 On ch=1 n=d6 v=45
2793 Off ch=1 n=e6 v=64
2795 On ch=1 n=a#4 v=29
2814 Off ch=1 n=c5 v=64
2856 Off ch=1 n=d6 v=64
2943 Off ch=1 n=a#4 v=64
2955 On ch=1 n=c6 v=36
2966 On ch=1 n=a4 v=22
2968 On ch=1 n=c4 v=25
2988 Par ch=1 c=64 v=0
3092 On ch=1 n=f6 v=34
3097 Par ch=1 c=64 v=127
3101 Off ch=1 n=c6 v=64
3124 Off ch=1 n=f6 v=64
3124 Off ch=1 n=a4 v=64
3130 Off ch=1 n=f5 v=64
3130 Off ch=1 n=c4 v=64
3242 On ch=1 n=a#4 v=27
3243 On ch=1 n=e5 v=29
3245 On ch=1 n=g5 v=41
3245 On ch=1 n=c4 v=27
3257 Par ch=1 c=64 v=0
3351 On ch=1 n=a5 v=48
3355 On ch=1 n=a4 v=33
3368 Off ch=1 n=a#4 v=64
3371 Off ch=1 n=g5 v=64
3458 On ch=1 n=a#5 v=34
3466 Off ch=1 n=a5 v=64
3470 Off ch=1 n=a4 v=64
3472 On ch=1 n=g4 v=27
3582 On ch=1 n=d6 v=28
3586 Off ch=1 n=a#5 v=64
3593 Par ch=1 c=64 v=127
3612 Off ch=1 n=c4 v=64
