MFile 0 1 480
MTrk
0 TimeSig 4/4 24 8
0 Tempo 75000
0 SysEx f0 41 10 42 12 40 00 7f 00 41 f7
1920 Tempo 480000
1920 PrCh ch=1 p=0
1920 Par ch=1 c=11 v=120
1920 Par ch=1 c=64 v=127
1920 On ch=1 n=d#5 v=120
1920 PrCh ch=2 p=0
1920 Par ch=2 c=11 v=120
1920 Par ch=2 c=64 v=127
1920 On ch=2 n=d#4 v=120
1920 PrCh ch=3 p=0
1920 Par ch=3 c=11 v=120
1920 Par ch=3 c=64 v=127
1920 On ch=3 n=d#2 v=120
1920 On ch=3 n=d#3 v=120
2496 On ch=3 n=d#3 v=0
2496 On ch=3 n=d#2 v=0
2496 On ch=2 n=d#4 v=0
2496 On ch=1 n=d#5 v=0
2496 Par ch=1 c=64 v=0
2496 Par ch=2 c=64 v=0
2496 Par ch=3 c=64 v=0
2784 On ch=1 n=a4 v=60
2784 On ch=2 n=c#4 v=60
2784 On ch=2 n=e4 v=60
2928 On ch=2 n=e4 v=0
2928 On ch=2 n=c#4 v=0
2928 On ch=1 n=a4 v=0
2928 On ch=1 n=a#4 v=65
2928 On ch=2 n=d4 v=65
2928 On ch=2 n=f4 v=65
3072 On ch=2 n=f4 v=0
3072 On ch=2 n=d4 v=0
3072 On ch=1 n=a#4 v=0
3072 On ch=1 n=b4 v=70
3072 On ch=2 n=d#4 v=70
3072 On ch=2 n=f#4 v=70
3220 On ch=2 n=f#4 v=0
3220 On ch=2 n=d#4 v=0
3220 On ch=1 n=b4 v=0
3220 On ch=1 n=c5 v=75
3220 On ch=2 n=e4 v=75
3220 On ch=2 n=g4 v=75
3364 On ch=2 n=g4 v=0
3364 On ch=2 n=e4 v=0
3364 On ch=1 n=c5 v=0
3364 On ch=1 n=c#5 v=80
3364 On ch=2 n=f4 v=80
3364 On ch=2 n=g#4 v=80
3508 On ch=2 n=g#4 v=0
3508 On ch=2 n=f4 v=0
3508 On ch=1 n=c#5 v=0
3508 On ch=1 n=d5 v=85
3508 On ch=2 n=f#4 v=85
3508 On ch=2 n=a4 v=85
3652 On ch=2 n=a4 v=0
3652 On ch=2 n=f#4 v=0
3652 On ch=1 n=d5 v=0
3652 On ch=1 n=d#5 v=90
3652 On ch=2 n=g4 v=90
3652 On ch=2 n=a#4 v=90
3796 On ch=2 n=a#4 v=0
3796 On ch=2 n=g4 v=0
3796 On ch=1 n=d#5 v=0
4228 On ch=1 n=a#4 v=100
4228 On ch=1 n=g4 v=100
4228 On ch=3 n=a#3 v=100
4228 On ch=3 n=d#3 v=100
4372 On ch=3 n=d#3 v=0
4372 On ch=3 n=a#3 v=0
4372 On ch=1 n=g4 v=0
4372 On ch=1 n=a#4 v=0
4804 On ch=1 n=g#5 v=100
4804 On ch=1 n=e5 v=100
4804 On ch=2 n=g#4 v=100
4804 On ch=3 n=b3 v=100
4804 On ch=3 n=d3 v=100
5380 On ch=3 n=d3 v=0
5380 On ch=3 n=b3 v=0
5380 On ch=2 n=g#4 v=0
5380 On ch=1 n=e5 v=0
5380 On ch=1 n=g#5 v=0
5380 On ch=1 n=g5 v=80
5380 On ch=1 n=d#5 v=80
5380 On ch=2 n=g4 v=80
5380 On ch=3 n=a#3 v=80
5380 On ch=3 n=d#3 v=80
5816 On ch=3 n=d#3 v=0
5816 On ch=3 n=a#3 v=0
5816 On ch=2 n=g4 v=0
5816 On ch=1 n=d#5 v=0
5816 On ch=1 n=g5 v=0
5960 On ch=1 n=b4 v=60
5960 On ch=2 n=g#3 v=60
6104 On ch=2 n=g#3 v=0
6104 On ch=1 n=b4 v=0
6104 On ch=1 n=a#4 v=62
6104 On ch=2 n=g3 v=62
6248 On ch=2 n=g3 v=0
6248 On ch=1 n=a#4 v=0
6248 On ch=1 n=e4 v=64
6248 On ch=2 n=d3 v=64
6392 On ch=2 n=d3 v=0
6392 On ch=1 n=e4 v=0
6392 On ch=1 n=d#4 v=66
6392 On ch=2 n=d#3 v=66
6536 On ch=2 n=d#3 v=0
6536 On ch=1 n=d#4 v=0
6536 On ch=1 n=b4 v=68
6536 On ch=2 n=g#3 v=68
6680 On ch=2 n=g#3 v=0
6680 On ch=1 n=b4 v=0
6680 On ch=1 n=a#4 v=70
6680 On ch=2 n=g3 v=70
6824 On ch=2 n=g3 v=0
6824 On ch=1 n=a#4 v=0
6824 On ch=1 n=e4 v=72
6824 On ch=2 n=d3 v=72
6968 On ch=2 n=d3 v=0
6968 On ch=1 n=e4 v=0
6968 On ch=1 n=d#4 v=74
6968 On ch=2 n=d#3 v=74
7112 On ch=2 n=d#3 v=0
