MFile 1 2 120
MTrk
0 TimeSig 4/4 24 8
0 Tempo 600000
0 Meta TrkEnd
TrkEnd
MTrk
0 Meta Text "Piano     "
298 On ch=1 n=g#5 v=39
342 Par ch=1 c=64 v=127
350 On ch=1 n=g5 v=31
352 On ch=1 n=e5 v=28
376 Off ch=1 n=e5 v=64
378 Off ch=1 n=g5 v=64
384 Off ch=1 n=g#5 v=64
406 On ch=1 n=a5 v=51
408 Par ch=1 c=64 v=0
411 On ch=1 n=a2 v=33
412 On ch=1 n=a3 v=28
425 Par ch=1 c=64 v=127
444 Off ch=1 n=a5 v=64
444 On ch=1 n=g5 v=51
449 On ch=1 n=e5 v=36
454 Off ch=1 n=g5 v=64
461 Off ch=1 n=e5 v=64
481 On ch=1 n=c#6 v=69
514 Off ch=1 n=c#6 v=64
520 On ch=1 n=a5 v=43
525 On ch=1 n=g5 v=22
534 Off ch=1 n=a2 v=64
535 Off ch=1 n=g5 v=64
536 Off ch=1 n=a5 v=64
542 Off ch=1 n=a3 v=64
543 Par ch=1 c=64 v=0
549 Par ch=1 c=64 v=127
554 On ch=1 n=f#6 v=69
586 Off ch=1 n=f#6 v=64
591 On ch=1 n=a5 v=29
597 On ch=1 n=g5 v=27
621 Off ch=1 n=g5 v=64
626 Off ch=1 n=a5 v=64
631 On ch=1 n=e6 v=64
632 On ch=1 n=c#4 v=53
644 Par ch=1 c=64 v=0
655 Par ch=1 c=64 v=127
664 Off ch=1 n=e6 v=64
673 On ch=1 n=f#5 v=31
674 On ch=1 n=a5 v=27
685 Off ch=1 n=f#5 v=64
689 Off ch=1 n=a5 v=64
703 Off ch=1 n=c#4 v=64
706 On ch=1 n=d4 v=39
706 On ch=1 n=a3 v=36
707 On ch=1 n=d6 v=61
709 Par ch=1 c=64 v=0
732 Par ch=1 c=64 v=127
746 On ch=1 n=f#5 v=41
749 Off ch=1 n=d6 v=64
753 On ch=1 n=d5 v=27
768 Off ch=1 n=d5 v=64
770 Off ch=1 n=f#5 v=64
780 On ch=1 n=f#4 v=51
786 On ch=1 n=a5 v=57
795 Off ch=1 n=a3 v=64
795 Off ch=1 n=d4 v=64
798 Par ch=1 c=64 v=0
826 On ch=1 n=f#5 v=41
827 On ch=1 n=d5 v=39
827 Par ch=1 c=64 v=127
833 Off ch=1 n=a5 v=64
841 Off ch=1 n=d5 v=64
844 Off ch=1 n=f#5 v=64
858 Off ch=1 n=f#4 v=64
860 On ch=1 n=b4 v=51
908 Par ch=1 c=64 v=0
916 On ch=1 n=f#5 v=57
919 On ch=1 n=d5 v=34
944 Par ch=1 c=64 v=127
944 On ch=1 n=a4 v=61
944 Off ch=1 n=b4 v=64
955 Off ch=1 n=d5 v=64
958 Off ch=1 n=f#5 v=64
958 On ch=1 n=a5 v=74
992 On ch=1 n=f#5 v=64
996 On ch=1 n=d5 v=45
1001 Off ch=1 n=a5 v=64
1017 Off ch=1 n=d5 v=64
