MFile 1 2 480
MTrk
0 Tempo 500000
0 TimeSig 4/4 24 8
0 Meta TrkEnd
TrkEnd
MTrk
0 SeqSpec 43 00 01 00
0 Meta TrkName "<Master Volume>"
0 Meta 0x21 00
0 SysEx f0 41 10 42 12 40 00 7f 00 41 f7
0 SysEx f0 41 10 42 12 40 00 04 64 58 f7
192 Meta Text "<Master Reverve>"
192 SysEx f0 41 10 42 12 40 01 30 03 0c f7
192 SysEx f0 41 10 42 12 40 01 33 3c 50 f7
192 SysEx f0 41 10 42 12 40 01 34 3c 4f f7
576 Par ch=1 c=0 v=0
580 Par ch=1 c=32 v=1
584 PrCh ch=1 p=0
780 Par ch=1 c=7 v=100
972 Par ch=1 c=11 v=127
1164 Par ch=1 c=10 v=64
1356 Par ch=1 c=1 v=0
1356 Meta Text "<part reverve>"
1356 Par ch=1 c=91 v=90
1452 Par ch=1 c=99 v=1
1456 Par ch=1 c=98 v=32
1460 Par ch=1 c=6 v=62
1464 Par ch=1 c=99 v=1
1468 Par ch=1 c=98 v=33
1472 Par ch=1 c=6 v=54
1476 Par ch=1 c=99 v=1
1480 Par ch=1 c=98 v=99
1484 Par ch=1 c=6 v=62
1488 Par ch=1 c=99 v=1
1492 Par ch=1 c=98 v=100
1496 Par ch=1 c=6 v=60
1500 Par ch=1 c=99 v=1
1504 Par ch=1 c=98 v=102
1508 Par ch=1 c=6 v=70
3192 Par ch=1 c=67 v=0
5612 Par ch=1 c=64 v=63
5662 Par ch=1 c=64 v=127
5726 On ch=1 n=e5 v=44
5734 On ch=1 n=a4 v=42
5736 On ch=1 n=c#6 v=75
6232 On ch=1 n=c#6 v=0
6302 On ch=1 n=a4 v=0
6452 On ch=1 n=d6 v=73
6472 On ch=1 n=b4 v=41
6540 On ch=1 n=e5 v=0
6702 On ch=1 n=c#6 v=86
6706 On ch=1 n=a4 v=43
6708 On ch=1 n=e5 v=43
6710 On ch=1 n=b4 v=0
6732 On ch=1 n=d6 v=0
6798 Par ch=1 c=64 v=63
6936 Par ch=1 c=64 v=127
7058 On ch=1 n=e5 v=0
7140 On ch=1 n=a4 v=0
7194 On ch=1 n=c#6 v=0
7202 On ch=1 n=e6 v=72
7222 On ch=1 n=e5 v=42
7230 On ch=1 n=c#5 v=59
7288 Par ch=1 c=64 v=63
7308 Par ch=1 c=64 v=0
7452 Par ch=1 c=64 v=63
7474 Par ch=1 c=64 v=127
7774 On ch=1 n=e6 v=0
7786 On ch=1 n=c#5 v=0
7802 On ch=1 n=e5 v=0
8144 On ch=1 n=e6 v=75
8152 On ch=1 n=c#5 v=64
8168 On ch=1 n=e5 v=45
8244 Par ch=1 c=64 v=63
8288 Par ch=1 c=64 v=0
8332 Par ch=1 c=64 v=63
8380 Par ch=1 c=64 v=127
8518 On ch=1 n=e5 v=0
8558 On ch=1 n=c#5 v=0
8598 On ch=1 n=e6 v=0
8638 On ch=1 n=e5 v=52
8640 On ch=1 n=b5 v=83
8664 On ch=1 n=g#4 v=57
8776 Par ch=1 c=64 v=63
8806 Par ch=1 c=64 v=0
8936 Par ch=1 c=64 v=63
8960 Par ch=1 c=64 v=127
9108 On ch=1 n=b5 v=0
9148 On ch=1 n=g#4 v=0
9328 On ch=1 n=e5 v=0
9358 On ch=1 n=c#6 v=81
9360 On ch=1 n=a4 v=36
9588 On ch=1 n=g#4 v=59
9592 On ch=1 n=b5 v=77
9596 On ch=1 n=c#6 v=0
9604 On ch=1 n=e5 v=30
9628 On ch=1 n=a4 v=0
9666 Par ch=1 c=64 v=63
9692 Par ch=1 c=64 v=0
9790 Par ch=1 c=64 v=63
9822 Par ch=1 c=64 v=127
9950 On ch=1 n=e5 v=0
9958 On ch=1 n=b5 v=0
10038 On ch=1 n=g#4 v=0
10092 On ch=1 n=d6 v=71
10108 On ch=1 n=e5 v=34
10122 On ch=1 n=b4 v=47
10210 Par ch=1 c=64 v=63
10234 Par ch=1 c=64 v=0
10366 Par ch=1 c=64 v=63
10390 Par ch=1 c=64 v=127
10592 On ch=1 n=d6 v=0
10678 On ch=1 n=e5 v=0
10692 On ch=1 n=b4 v=0
11034 On ch=1 n=d6 v=64
11050 On ch=1 n=e5 v=39
11056 On ch=1 n=b4 v=50
11106 Par ch=1 c=64 v=63
11132 Par ch=1 c=64 v=0
11224 Par ch=1 c=64 v=63
11254 Par ch=1 c=64 v=127
11410 On ch=1 n=e5 v=0
11474 On ch=1 n=d6 v=0
11530 On ch=1 n=b4 v=0
11556 On ch=1 n=a5 v=69
11562 On ch=1 n=e5 v=42
11582 On ch=1 n=f#4 v=55
11716 Par ch=1 c=64 v=63
11746 Par ch=1 c=64 v=0
11888 Par ch=1 c=64 v=63
11912 Par ch=1 c=64 v=127
12174 On ch=1 n=e5 v=0
12202 On ch=1 n=a5 v=0
12214 On ch=1 n=f#4 v=0
12550 On ch=1 n=a5 v=81
12560 On ch=1 n=e5 v=54
12564 On ch=1 n=f#4 v=70
12708 Par ch=1 c=64 v=63
12754 Par ch=1 c=64 v=0
12798 Par ch=1 c=64 v=63
12840 Par ch=1 c=64 v=127
12972 On ch=1 n=a5 v=0
12982 On ch=1 n=e5 v=0
13070 On ch=1 n=b5 v=85
13072 On ch=1 n=e5 v=54
13074 On ch=1 n=g#4 v=80
13102 On ch=1 n=f#4 v=0
13268 Par ch=1 c=64 v=63
13292 Par ch=1 c=64 v=0
13420 Par ch=1 c=64 v=63
13436 Par ch=1 c=64 v=127
13674 On ch=1 n=b5 v=0
13764 On ch=1 n=g#4 v=0
13768 On ch=1 n=e5 v=0
14040 On ch=1 n=b5 v=90
14048 On ch=1 n=g#4 v=83
14054 On ch=1 n=e5 v=70
14168 Par ch=1 c=64 v=63
14196 Par ch=1 c=64 v=0
14246 Par ch=1 c=64 v=63
14278 Par ch=1 c=64 v=127
14436 On ch=1 n=e5 v=0
14522 On ch=1 n=b5 v=0
14526 On ch=1 n=c#6 v=96
14544 On ch=1 n=e5 v=52
14550 On ch=1 n=a4 v=57
14578 On ch=1 n=g#4 v=0
14750 Par ch=1 c=64 v=63
14774 Par ch=1 c=64 v=0
14922 Par ch=1 c=64 v=63
14936 Par ch=1 c=64 v=127
15068 On ch=1 n=e5 v=0
15122 On ch=1 n=c#6 v=0
15208 On ch=1 n=a4 v=0
15526 On ch=1 n=d4 v=57
15528 On ch=1 n=e6 v=78
15532 On ch=1 n=b5 v=71
15666 Par ch=1 c=64 v=63
15690 Par ch=1 c=64 v=0
15778 On ch=1 n=d6 v=93
15804 Par ch=1 c=64 v=63
15824 Par ch=1 c=64 v=127
15846 On ch=1 n=e6 v=0
16058 On ch=1 n=b5 v=0
16072 On ch=1 n=c#6 v=91
16086 On ch=1 n=e4 v=52
16088 On ch=1 n=d4 v=0
16094 On ch=1 n=a5 v=42
16110 On ch=1 n=d6 v=0
16232 Par ch=1 c=64 v=63
16266 Par ch=1 c=64 v=0
16508 Par ch=1 c=64 v=63
16516 Par ch=1 c=64 v=127
16644 On ch=1 n=a5 v=0
16692 On ch=1 n=c#6 v=0
17226 On ch=1 n=g#5 v=35
17230 On ch=1 n=b5 v=49
17328 Par ch=1 c=64 v=63
17352 Par ch=1 c=64 v=0
17468 Par ch=1 c=64 v=63
17484 Par ch=1 c=64 v=127
17514 On ch=1 n=e4 v=0
17542 On ch=1 n=g#5 v=0
17544 On ch=1 n=b5 v=0
17860 On ch=1 n=c#6 v=86
17866 On ch=1 n=a4 v=46
17868 On ch=1 n=e5 v=58
17940 Par ch=1 c=64 v=63
17978 Par ch=1 c=64 v=0
18142 Par ch=1 c=64 v=63
18160 Par ch=1 c=64 v=127
18348 On ch=1 n=c#6 v=0
18486 On ch=1 n=e5 v=0
18492 On ch=1 n=a4 v=0
18608 On ch=1 n=b4 v=62
18610 On ch=1 n=d6 v=84
18882 On ch=1 n=a4 v=51
18894 On ch=1 n=c#6 v=91
18898 On ch=1 n=e5 v=56
18956 On ch=1 n=b4 v=0
18958 On ch=1 n=d6 v=0
18978 Par ch=1 c=64 v=63
18998 Par ch=1 c=64 v=0
19112 Par ch=1 c=64 v=63
19126 Par ch=1 c=64 v=127
19246 On ch=1 n=e5 v=0
19328 On ch=1 n=a4 v=0
19344 On ch=1 n=c#6 v=0
19400 On ch=1 n=e6 v=79
19402 On ch=1 n=c#5 v=79
19404 On ch=1 n=e5 v=57
19542 Par ch=1 c=64 v=63
19560 Par ch=1 c=64 v=0
19698 Par ch=1 c=64 v=63
19714 Par ch=1 c=64 v=127
19990 On ch=1 n=e6 v=0
20012 On ch=1 n=e5 v=0
20022 On ch=1 n=c#5 v=0
20416 On ch=1 n=c#5 v=69
20416 On ch=1 n=e6 v=74
20430 On ch=1 n=e5 v=48
20492 Par ch=1 c=64 v=63
20514 Par ch=1 c=64 v=0
20622 Par ch=1 c=64 v=63
20642 Par ch=1 c=64 v=127
20778 On ch=1 n=e5 v=0
20810 On ch=1 n=c#5 v=0
20826 On ch=1 n=e6 v=0
20948 On ch=1 n=g#4 v=63
