MFile 1 2 120
MTrk
0 TimeSig 4/4 24 8
0 Tempo 600000
0 Meta TrkEnd
TrkEnd
MTrk
0 Meta Text "Piano     "
230 Par ch=1 c=64 v=127
233 On ch=1 n=f#5 v=36
238 On ch=1 n=d5 v=34
239 On ch=1 n=d4 v=28
239 On ch=1 n=a4 v=27
289 Off ch=1 n=d5 v=64
295 Off ch=1 n=a4 v=64
300 Off ch=1 n=d4 v=64
305 On ch=1 n=b5 v=39
306 Off ch=1 n=f#5 v=64
319 Par ch=1 c=64 v=0
320 On ch=1 n=a5 v=45
325 Off ch=1 n=b5 v=64
334 On ch=1 n=g5 v=61
335 On ch=1 n=c#5 v=43
335 On ch=1 n=e4 v=39
340 On ch=1 n=a4 v=33
342 Off ch=1 n=a5 v=64
348 Off ch=1 n=c#5 v=64
348 Off ch=1 n=e4 v=64
351 Off ch=1 n=g5 v=64
352 Off ch=1 n=a4 v=64
404 On ch=1 n=f#5 v=57
405 On ch=1 n=c#5 v=45
407 On ch=1 n=d#4 v=51
418 Off ch=1 n=c#5 v=64
428 On ch=1 n=g5 v=61
433 Off ch=1 n=d#4 v=64
433 On ch=1 n=a4 v=2
434 On ch=1 n=e4 v=39
441 Off ch=1 n=f#5 v=64
444 Off ch=1 n=a4 v=64
444 Off ch=1 n=g5 v=64
447 Off ch=1 n=e4 v=64
521 On ch=1 n=b5 v=48
522 On ch=1 n=c#5 v=48
527 On ch=1 n=g4 v=45
527 On ch=1 n=a4 v=34
534 Par ch=1 c=64 v=127
546 Off ch=1 n=a4 v=64
546 Off ch=1 n=g4 v=64
560 Off ch=1 n=c#5 v=64
608 Off ch=1 n=b5 v=64
610 On ch=1 n=a5 v=48
612 On ch=1 n=d5 v=48
615 Par ch=1 c=64 v=0
616 On ch=1 n=f#4 v=45
616 On ch=1 n=a4 v=41
633 Off ch=1 n=a4 v=64
635 Off ch=1 n=f#4 v=64
681 On ch=1 n=f4 v=64
685 On ch=1 n=a4 v=36
697 Off ch=1 n=f4 v=64
697 Off ch=1 n=a4 v=64
708 On ch=1 n=a4 v=53
711 On ch=1 n=f#4 v=61
718 Off ch=1 n=f#4 v=64
722 Off ch=1 n=a4 v=64
728 Off ch=1 n=d5 v=64
731 Off ch=1 n=a5 v=64
802 On ch=1 n=d6 v=61
803 On ch=1 n=a5 v=64
805 On ch=1 n=f#4 v=41
806 On ch=1 n=a4 v=41
814 Par ch=1 c=64 v=127
864 Off ch=1 n=a4 v=64
890 On ch=1 n=c#6 v=61
893 On ch=1 n=g5 v=61
896 On ch=1 n=a4 v=48
897 On ch=1 n=e4 v=53
898 Off ch=1 n=d6 v=64
898 Off ch=1 n=a5 v=64
900 Par ch=1 c=64 v=0
906 Off ch=1 n=f#4 v=64
907 Off ch=1 n=e4 v=64
907 Off ch=1 n=a4 v=64
909 Off ch=1 n=c#6 v=64
910 Off ch=1 n=g5 v=64
