MFile 1 7 240
MTrk
0 TimeSig 4/4 24 8
0 Tempo 500000
0 Meta Marker "Chopin: Mazurka, Op. 7 No. 3"
0 Meta TrkEnd
TrkEnd
MTrk
0 Meta TrkName "Chopin: Op. 7 No. 3"
0 PrCh ch=1 p=0
0 Par ch=1 c=7 v=127
116 Par ch=1 c=64 v=0
340 Par ch=1 c=64 v=127
368 Par ch=1 c=64 v=0
592 Par ch=1 c=64 v=127
731 Par ch=1 c=64 v=0
768 On ch=1 n=f3 v=61
773 On ch=1 n=c4 v=38
864 On ch=1 n=e3 v=71
882 Off ch=1 n=f3 v=64
964 On ch=1 n=c3 v=59
983 Par ch=1 c=64 v=0
988 Off ch=1 n=e3 v=64
1236 Par ch=1 c=64 v=127
1455 On ch=1 n=f3 v=54
1477 Off ch=1 n=c3 v=64
1488 Par ch=1 c=64 v=127
1680 On ch=1 n=c#4 v=46
1726 Off ch=1 n=c4 v=64
1919 On ch=1 n=b3 v=45
1957 Off ch=1 n=c#4 v=64
2141 Par ch=1 c=64 v=0
2184 On ch=1 n=c4 v=41
2193 Off ch=1 n=b3 v=64
2308 On ch=1 n=e3 v=41
2332 Off ch=1 n=f3 v=64
2367 Par ch=1 c=64 v=127
2393 Par ch=1 c=64 v=0
2413 On ch=1 n=c3 v=48
2448 Off ch=1 n=e3 v=64
2619 Par ch=1 c=64 v=127
2875 On ch=1 n=f3 v=54
2907 Off ch=1 n=c3 v=64
3126 On ch=1 n=c#4 v=41
3178 Off ch=1 n=c4 v=64
3347 On ch=1 n=b3 v=46
3365 Off ch=1 n=c#4 v=64
3600 On ch=1 n=c4 v=52
3633 Off ch=1 n=b3 v=64
3712 On ch=1 n=e3 v=48
3757 Off ch=1 n=f3 v=64
3832 On ch=1 n=c3 v=41
3849 Par ch=1 c=64 v=0
3854 Off ch=1 n=e3 v=64
4078 Par ch=1 c=64 v=127
4101 Par ch=1 c=64 v=0
4323 On ch=1 n=f3 v=48
4327 Par ch=1 c=64 v=0
4330 Par ch=1 c=64 v=127
4368 Off ch=1 n=c3 v=64
4419 Off ch=1 n=f3 v=64
4524 On ch=1 n=f3 v=46
4579 Par ch=1 c=64 v=0
4638 On ch=1 n=e3 v=54
4656 Off ch=1 n=f3 v=64
4718 Par ch=1 c=64 v=127
4739 On ch=1 n=c3 v=45
4766 Off ch=1 n=e3 v=64
4917 Par ch=1 c=64 v=0
4959 On ch=1 n=f3 v=47
4970 Par ch=1 c=64 v=127
4999 Off ch=1 n=c3 v=64
5045 Par ch=1 c=64 v=127
5070 On ch=1 n=e3 v=54
5080 Off ch=1 n=f3 v=64
5166 Par ch=1 c=64 v=0
5173 On ch=1 n=c3 v=43
5202 Off ch=1 n=e3 v=64
5294 Par ch=1 c=64 v=127
5326 Off ch=1 n=c3 v=64
5407 On ch=1 n=c3 v=43
5631 Par ch=1 c=64 v=0
5632 On ch=1 n=f3 v=46
5663 Off ch=1 n=c3 v=64
5674 Off ch=1 n=f3 v=64
5741 Par ch=1 c=64 v=127
5761 On ch=1 n=e3 v=43
5803 Off ch=1 n=e3 v=64
5853 On ch=1 n=f3 v=54
5883 Par ch=1 c=64 v=0
5895 Off ch=1 n=f3 v=64
5974 On ch=1 n=e3 v=58
5993 Par ch=1 c=64 v=127
6016 Off ch=1 n=e3 v=64
6077 Par ch=1 c=64 v=127
6095 On ch=1 n=c3 v=55
6127 Par ch=1 c=64 v=0
6137 Off ch=1 n=c3 v=64
6195 Par ch=1 c=64 v=127
6216 On ch=1 n=c3 v=55
6234 Off ch=1 n=c4 v=64
6258 Off ch=1 n=c3 v=64
6329 Par ch=1 c=64 v=127
6369 On ch=1 n=f5 v=45
6377 On ch=1 n=f3 v=27
6379 Par ch=1 c=64 v=0
6383 Par ch=1 c=64 v=0
6419 Par ch=1 c=64 v=127
6442 Off ch=1 n=f3 v=64
6447 Par ch=1 c=64 v=127
6561 On ch=1 n=g5 v=35
6585 Off ch=1 n=f5 v=64
6602 On ch=1 n=f3 v=33
6608 On ch=1 n=c4 v=37
6625 On ch=1 n=g#5 v=46
6628 On ch=1 n=g#4 v=46
6635 Par ch=1 c=64 v=0
6661 Off ch=1 n=g5 v=64
6671 Par ch=1 c=64 v=127
6681 Off ch=1 n=c4 v=64
6681 Off ch=1 n=f3 v=64
6682 Off ch=1 n=g#4 v=64
6714 On ch=1 n=a#5 v=48
6741 Off ch=1 n=g#5 v=64
6795 On ch=1 n=f3 v=39
6802 On ch=1 n=g#4 v=33
6810 On ch=1 n=c6 v=52
6812 On ch=1 n=c4 v=20
6833 Off ch=1 n=a#5 v=64
6864 Par ch=1 c=64 v=0
6887 On ch=1 n=g#5 v=62
6918 Par ch=1 c=64 v=127
6923 Off ch=1 n=c6 v=64
6943 Off ch=1 n=f3 v=64
6960 Off ch=1 n=c4 v=64
6964 Off ch=1 n=g#4 v=64
6967 Off ch=1 n=g#5 v=64
6977 On ch=1 n=g5 v=44
7002 On ch=1 n=g#5 v=50
7032 Off ch=1 n=g5 v=64
7051 On ch=1 n=g5 v=48
7073 Off ch=1 n=g#5 v=64
7113 Par ch=1 c=64 v=0
7120 On ch=1 n=g#4 v=41
7126 On ch=1 n=c4 v=31
7126 On ch=1 n=f3 v=27
7148 On ch=1 n=f5 v=44
7160 Off ch=1 n=g5 v=64
7167 Par ch=1 c=64 v=127
7186 Off ch=1 n=f3 v=64
7191 Off ch=1 n=c4 v=64
7207 Off ch=1 n=g#4 v=64
7231 Par ch=1 c=64 v=0
7241 Par ch=1 c=64 v=127
7306 On ch=1 n=g#4 v=36
7309 On ch=1 n=f3 v=40
7313 On ch=1 n=f6 v=52
7318 On ch=1 n=c4 v=35
7378 Off ch=1 n=c4 v=64
7382 Par ch=1 c=64 v=0
7391 Off ch=1 n=f5 v=64
7392 Off ch=1 n=f3 v=64
7436 Par ch=1 c=64 v=127
7440 Off ch=1 n=g#4 v=64
7476 On ch=1 n=a#5 v=57
7480 Par ch=1 c=64 v=0
7488 Off ch=1 n=f6 v=64
7493 Par ch=1 c=64 v=127
7571 Par ch=1 c=64 v=0
7592 Par ch=1 c=64 v=127
7600 On ch=1 n=a#3 v=46
7607 On ch=1 n=c6 v=53
7629 Off ch=1 n=a#5 v=64
7634 Par ch=1 c=64 v=0
7648 On ch=1 n=f4 v=27
7650 On ch=1 n=c#5 v=46
7656 On ch=1 n=c#6 v=62
7688 Par ch=1 c=64 v=127
7692 Off ch=1 n=a#3 v=64
7692 Off ch=1 n=c6 v=64
7715 Par ch=1 c=64 v=0
7739 Par ch=1 c=64 v=127
7742 Off ch=1 n=c#5 v=64
7748 On ch=1 n=d#6 v=54
7764 Off ch=1 n=f4 v=64
7782 Off ch=1 n=c#6 v=64
7801 On ch=1 n=c#5 v=63
7808 On ch=1 n=a#3 v=55
7815 On ch=1 n=f6 v=61
7816 On ch=1 n=f4 v=27
7823 Par ch=1 c=64 v=0
7844 Par ch=1 c=64 v=127
7853 Off ch=1 n=d#6 v=64
7869 Par ch=1 c=64 v=0
7892 On ch=1 n=c#6 v=68
7902 Off ch=1 n=c#5 v=64
7912 Off ch=1 n=f6 v=64
7922 Par ch=1 c=64 v=127
7928 Off ch=1 n=c#6 v=64
7932 Off ch=1 n=f4 v=64
7932 Off ch=1 n=a#3 v=64
7967 Par ch=1 c=64 v=0
7974 On ch=1 n=c#6 v=67
7991 Par ch=1 c=64 v=127
8015 Off ch=1 n=c#6 v=64
8016 On ch=1 n=d#6 v=58
8043 Par ch=1 c=64 v=0
8053 On ch=1 n=c#6 v=66
8080 Par ch=1 c=64 v=127
8090 Off ch=1 n=d#6 v=64
8121 Par ch=1 c=64 v=0
8129 On ch=1 n=c6 v=58
8133 On ch=1 n=f3 v=28
8134 On ch=1 n=c4 v=52
8139 Off ch=1 n=c#6 v=64
8139 On ch=1 n=g#4 v=55
8165 Off ch=1 n=f3 v=64
8172 Off ch=1 n=c4 v=64
8174 Par ch=1 c=64 v=127
8181 Off ch=1 n=g#4 v=64
8191 Par ch=1 c=64 v=0
8230 Par ch=1 c=64 v=127
8276 Off ch=1 n=c6 v=64
8285 On ch=1 n=g#5 v=59
8285 On ch=1 n=f3 v=55
8292 On ch=1 n=g#4 v=61
8292 Par ch=1 c=64 v=0
8299 On ch=1 n=c4 v=44
8329 Par ch=1 c=64 v=127
8364 Par ch=1 c=64 v=0
8384 Par ch=1 c=64 v=127
8443 Par ch=1 c=64 v=0
8449 Off ch=1 n=c4 v=64
8449 On ch=1 n=f5 v=58
8457 Off ch=1 n=f3 v=64
8459 Off ch=1 n=g#4 v=64
8477 Off ch=1 n=g#5 v=64
8482 Par ch=1 c=64 v=127
8518 Par ch=1 c=64 v=0
8548 Par ch=1 c=64 v=127
8577 On ch=1 n=g5 v=58
8586 On ch=1 n=f3 v=58
8598 Off ch=1 n=f5 v=64
8607 On ch=1 n=c4 v=28
8614 On ch=1 n=g#5 v=61
8616 Par ch=1 c=64 v=0
8622 On ch=1 n=g#4 v=62
8636 Par ch=1 c=64 v=127
8654 Off ch=1 n=f3 v=64
8657 Off ch=1 n=g5 v=64
8657 Off ch=1 n=g#4 v=64
8658 Off ch=1 n=c4 v=64
8682 Par ch=1 c=64 v=0
8699 Par ch=1 c=64 v=127
8704 On ch=1 n=a#5 v=54
8734 Off ch=1 n=g#5 v=64
8769 On ch=1 n=g#4 v=67
8770 Par ch=1 c=64 v=0
8776 On ch=1 n=c4 v=55
8776 On ch=1 n=f3 v=54
8783 On ch=1 n=c6 v=57
8800 Par ch=1 c=64 v=127
8811 Off ch=1 n=a#5 v=64
8831 Par ch=1 c=64 v=0
8842 On ch=1 n=g#5 v=74
8871 Off ch=1 n=c6 v=64
8871 Par ch=1 c=64 v=127
8887 Off ch=1 n=c4 v=64
8910 Off ch=1 n=g#5 v=64
8921 On ch=1 n=g5 v=58
8931 Par ch=1 c=64 v=0
8937 Off ch=1 n=f3 v=64
8942 On ch=1 n=g#5 v=67
8945 Off ch=1 n=g#4 v=64
8948 Par ch=1 c=64 v=127
8963 Off ch=1 n=g5 v=64
8986 Par ch=1 c=64 v=0
8989 On ch=1 n=g5 v=63
9000 Off ch=1 n=g#5 v=64
9012 Par ch=1 c=64 v=127
9076 On ch=1 n=f5 v=55
9080 Par ch=1 c=64 v=0
9084 On ch=1 n=g#4 v=66
9085 On ch=1 n=f3 v=57
9091 On ch=1 n=c4 v=52
9117 Off ch=1 n=g5 v=64
9120 Par ch=1 c=64 v=127
9127 Off ch=1 n=c4 v=64
9128 Off ch=1 n=f3 v=64
9133 Off ch=1 n=g#4 v=64
9155 Par ch=1 c=64 v=0
9169 Par ch=1 c=64 v=127
9236 On ch=1 n=c6 v=65
9236 On ch=1 n=g#4 v=52
9238 Par ch=1 c=64 v=0
9245 On ch=1 n=f3 v=53
9257 On ch=1 n=c4 v=40
9264 Par ch=1 c=64 v=127
9271 Off ch=1 n=f5 v=64
9295 Off ch=1 n=c6 v=64
9310 Off ch=1 n=f3 v=64
9314 Par ch=1 c=64 v=0
9323 Off ch=1 n=c4 v=64
9333 Par ch=1 c=64 v=127
9339 Off ch=1 n=g#4 v=64
9369 On ch=1 n=c6 v=68
9398 On ch=1 n=c5 v=70
9404 Par ch=1 c=64 v=0
9411 Off ch=1 n=c6 v=64
9418 Par ch=1 c=64 v=127
9470 Par ch=1 c=64 v=0
9501 On ch=1 n=d5 v=55
9505 Par ch=1 c=64 v=127
9526 Off ch=1 n=c5 v=64
9555 On ch=1 n=d#4 v=57
9556 On ch=1 n=d#5 v=61
9556 On ch=1 n=g4 v=46
9561 On ch=1 n=g3 v=46
9563 Par ch=1 c=64 v=0
9585 Par ch=1 c=64 v=127
9599 Off ch=1 n=g3 v=64
9601 Off ch=1 n=d5 v=64
9603 Off ch=1 n=g4 v=64
9608 Off ch=1 n=d#4 v=64
9614 Par ch=1 c=64 v=0
9637 On ch=1 n=f5 v=63
9653 Par ch=1 c=64 v=127
9676 Off ch=1 n=d#5 v=64
9716 On ch=1 n=g3 v=54
9722 Par ch=1 c=64 v=0
9728 On ch=1 n=g5 v=68
9728 On ch=1 n=g4 v=48
9729 On ch=1 n=d4 v=33
9750 Off ch=1 n=f5 v=64
9757 Par ch=1 c=64 v=127
9773 Off ch=1 n=d4 v=64
9773 Off ch=1 n=g3 v=64
9794 On ch=1 n=b4 v=68
9796 Off ch=1 n=g4 v=64
9806 Par ch=1 c=64 v=0
9808 Off ch=1 n=g5 v=64
9844 Par ch=1 c=64 v=127
9863 Par ch=1 c=64 v=0
9880 On ch=1 n=c5 v=70
9899 Off ch=1 n=b4 v=64
9902 Par ch=1 c=64 v=127
10021 On ch=1 n=c4 v=61
10036 Par ch=1 c=64 v=0
10041 On ch=1 n=g4 v=62
10058 Par ch=1 c=64 v=0
10063 Par ch=1 c=64 v=127
10066 On ch=1 n=e5 v=65
10096 Par ch=1 c=64 v=127
