MFile 1 7 240
MTrk
0 TimeSig 4/4 24 8
0 Tempo 500000
0 Meta Marker "Chopin: Mazurka, Op. 6 No. 1"
0 Meta TrkEnd
TrkEnd
MTrk
0 Meta TrkName "Chopin: Op. 6 No. 1"
0 PrCh ch=1 p=0
0 Par ch=1 c=7 v=127
107 Par ch=1 c=64 v=0
107 Par ch=1 c=64 v=0
135 On ch=1 n=f#5 v=63
166 Par ch=1 c=64 v=127
166 Par ch=1 c=64 v=127
355 On ch=1 n=c#3 v=61
371 Par ch=1 c=64 v=0
371 Par ch=1 c=64 v=0
403 Par ch=1 c=64 v=127
403 Par ch=1 c=64 v=127
501 On ch=1 n=g#5 v=52
519 Off ch=1 n=f#5 v=64
536 On ch=1 n=f#5 v=62
557 Off ch=1 n=g#5 v=64
564 On ch=1 n=c#4 v=55
566 Off ch=1 n=c#3 v=64
576 On ch=1 n=f5 v=63
586 On ch=1 n=b4 v=42
588 Off ch=1 n=f#5 v=64
594 Par ch=1 c=64 v=0
594 Par ch=1 c=64 v=0
615 Par ch=1 c=64 v=127
615 Par ch=1 c=64 v=127
645 Off ch=1 n=c#4 v=64
655 Off ch=1 n=b4 v=64
669 Off ch=1 n=f5 v=64
669 On ch=1 n=f#5 v=70
768 Par ch=1 c=64 v=0
768 Par ch=1 c=64 v=0
773 On ch=1 n=g#5 v=55
775 On ch=1 n=c#4 v=53
783 On ch=1 n=b4 v=48
786 Off ch=1 n=f#5 v=64
786 On ch=1 n=f4 v=53
802 Par ch=1 c=64 v=127
802 Par ch=1 c=64 v=127
814 Off ch=1 n=f4 v=64
814 Off ch=1 n=b4 v=64
828 Off ch=1 n=c#4 v=64
914 On ch=1 n=d5 v=58
933 Off ch=1 n=g#5 v=64
972 On ch=1 n=c#5 v=66
972 Par ch=1 c=64 v=0
972 Par ch=1 c=64 v=0
979 On ch=1 n=f#3 v=50
996 Off ch=1 n=d5 v=64
1028 Par ch=1 c=64 v=127
1028 Par ch=1 c=64 v=127
1125 On ch=1 n=f#5 v=55
1145 Off ch=1 n=c#5 v=64
1161 On ch=1 n=c#5 v=55
