MFile 1 3 240
MTrk
0 TimeSig 3/4 24 8
0 KeySig 0 major
0 Tempo 400000
0 Meta TrkEnd
TrkEnd
MTrk
0 Meta 0x21 00
0 Meta TrkName "Piano"
0 PrCh ch=1 p=0
0 Par ch=1 c=7 v=127
0 Par ch=1 c=10 v=72
0 On ch=1 n=g#6 v=70
342 On ch=1 n=g#6 v=0
360 On ch=1 n=d#6 v=70
474 On ch=1 n=d#6 v=0
480 On ch=1 n=d#6 v=70
594 On ch=1 n=d#6 v=0
600 On ch=1 n=e6 v=70
714 On ch=1 n=e6 v=0
720 On ch=1 n=d#6 v=70
1062 On ch=1 n=d#6 v=0
1080 On ch=1 n=g#5 v=70
1194 On ch=1 n=g#5 v=0
1200 On ch=1 n=g#5 v=70
1314 On ch=1 n=g#5 v=0
1320 On ch=1 n=d#6 v=70
1434 On ch=1 n=d#6 v=0
1440 On ch=1 n=g#6 v=70
1782 On ch=1 n=g#6 v=0
1800 On ch=1 n=c#6 v=70
1914 On ch=1 n=c#6 v=0
1920 On ch=1 n=c#6 v=70
2034 On ch=1 n=c#6 v=0
2040 On ch=1 n=d#6 v=70
2154 On ch=1 n=d#6 v=0
2160 On ch=1 n=c#6 v=70
2502 On ch=1 n=c#6 v=0
2520 On ch=1 n=g#5 v=70
2634 On ch=1 n=g#5 v=0
2640 On ch=1 n=g#5 v=70
2754 On ch=1 n=g#5 v=0
2760 On ch=1 n=c#6 v=70
2874 On ch=1 n=c#6 v=0
2880 On ch=1 n=g#6 v=70
3222 On ch=1 n=g#6 v=0
3240 On ch=1 n=f#6 v=70
3354 On ch=1 n=f#6 v=0
3360 On ch=1 n=b5 v=70
3474 On ch=1 n=b5 v=0
3480 On ch=1 n=f#6 v=70
3594 On ch=1 n=f#6 v=0
3600 On ch=1 n=f#6 v=70
3942 On ch=1 n=f#6 v=0
3960 On ch=1 n=e6 v=70
4074 On ch=1 n=e6 v=0
4080 On ch=1 n=a#5 v=70
4194 On ch=1 n=a#5 v=0
4200 On ch=1 n=e6 v=70
4314 On ch=1 n=e6 v=0
4320 On ch=1 n=d#6 v=70
4662 On ch=1 n=d#6 v=0
