MFile 1 3 240
MTrk
0 TimeSig 4/4 24 8
0 Tempo 625000
0 Meta Marker "By Malcolm Dale"
0 Meta Marker "Chopin Sonata No.2 in B Flat minor, op.35"
0 Meta Marker "Generated by NoteWorthy Composer"
3840 Tempo 234375
230400 Tempo 750000
230400 Meta TrkEnd
TrkEnd
MTrk
0 Meta TrkName "Upper G.S."
0 PrCh ch=1 p=0
0 Par ch=1 c=7 v=71
0 Par ch=1 c=10 v=64
0 Par ch=1 c=7 v=94
1440 On ch=1 n=c#5 v=127
1440 On ch=1 n=g#4 v=127
1440 On ch=1 n=c#4 v=127
1860 Off ch=1 n=c#4 v=64
1860 Off ch=1 n=g#4 v=64
1860 Off ch=1 n=c#5 v=64
1920 On ch=1 n=c#4 v=94
1947 Off ch=1 n=c#4 v=64
1950 On ch=1 n=c#4 v=95
1980 On ch=1 n=d#4 v=96
2010 On ch=1 n=a4 v=97
2026 Par ch=1 c=7 v=95
2040 On ch=1 n=c#5 v=98
2132 Par ch=1 c=7 v=96
2240 Par ch=1 c=7 v=97
2346 Par ch=1 c=7 v=98
2452 Par ch=1 c=7 v=99
2560 Par ch=1 c=7 v=100
2666 Par ch=1 c=7 v=101
2772 Par ch=1 c=7 v=102
2820 Off ch=1 n=c#5 v=64
2820 Off ch=1 n=c#4 v=64
2880 Par ch=1 c=7 v=103
2880 On ch=1 n=c5 v=99
2880 On ch=1 n=c4 v=99
2986 Par ch=1 c=7 v=104
3092 Par ch=1 c=7 v=105
3200 Par ch=1 c=7 v=106
3306 Par ch=1 c=7 v=107
3412 Par ch=1 c=7 v=108
3520 Par ch=1 c=7 v=109
3626 Par ch=1 c=7 v=110
3732 Par ch=1 c=7 v=111
3780 Off ch=1 n=c4 v=64
3780 Off ch=1 n=c5 v=64
3780 Off ch=1 n=d#4 v=64
3840 Par ch=1 c=7 v=112
3840 Par ch=1 c=7 v=30
3870 Par ch=1 c=7 v=31
3900 Par ch=1 c=7 v=32
3930 Par ch=1 c=7 v=33
3960 Par ch=1 c=7 v=34
3960 On ch=1 n=f4 v=31
3990 Par ch=1 c=7 v=35
4020 Par ch=1 c=7 v=36
4050 Par ch=1 c=7 v=37
4080 Off ch=1 n=f4 v=64
4080 Par ch=1 c=7 v=38
4080 On ch=1 n=c#5 v=32
4080 On ch=1 n=a#4 v=32
4080 On ch=1 n=c#4 v=32
4110 Par ch=1 c=7 v=39
4140 Par ch=1 c=7 v=40
4170 Par ch=1 c=7 v=41
4197 Off ch=1 n=c#4 v=64
4197 Off ch=1 n=a#4 v=64
4197 Off ch=1 n=c#5 v=64
4200 Par ch=1 c=7 v=42
4230 Par ch=1 c=7 v=43
4260 Par ch=1 c=7 v=44
4290 Par ch=1 c=7 v=45
4320 Par ch=1 c=7 v=46
4350 Par ch=1 c=7 v=47
4380 Par ch=1 c=7 v=48
4410 Par ch=1 c=7 v=49
4440 Par ch=1 c=7 v=50
4440 On ch=1 n=f4 v=35
4470 Par ch=1 c=7 v=51
4500 Par ch=1 c=7 v=52
4530 Par ch=1 c=7 v=53
4560 Off ch=1 n=f4 v=64
4560 Par ch=1 c=7 v=54
4560 On ch=1 n=c#5 v=36
4560 On ch=1 n=a#4 v=36
4560 On ch=1 n=c#4 v=36
4590 Par ch=1 c=7 v=55
4620 Par ch=1 c=7 v=56
4650 Par ch=1 c=7 v=57
4677 Off ch=1 n=c#4 v=64
4677 Off ch=1 n=a#4 v=64
4677 Off ch=1 n=c#5 v=64
4680 Par ch=1 c=7 v=58
4710 Par ch=1 c=7 v=59
4740 Par ch=1 c=7 v=60
4770 Par ch=1 c=7 v=61
4800 Par ch=1 c=7 v=62
4830 Par ch=1 c=7 v=63
4860 Par ch=1 c=7 v=64
4890 Par ch=1 c=7 v=65
4920 Par ch=1 c=7 v=66
4920 On ch=1 n=f4 v=39
4950 Par ch=1 c=7 v=67
4980 Par ch=1 c=7 v=68
5010 Par ch=1 c=7 v=69
5040 Off ch=1 n=f4 v=64
5040 Par ch=1 c=7 v=70
5040 On ch=1 n=c#5 v=40
5040 On ch=1 n=a#4 v=40
5040 On ch=1 n=c#4 v=40
5070 Par ch=1 c=7 v=71
