MFile 1 4 240
MTrk
0 TimeSig 3/4 24 8
0 Tempo 480000
57120 Tempo 512821
57360 Tempo 550459
57600 Tempo 600000
57840 Tempo 600000
58080 Tempo 600000
58080 Meta TrkEnd
TrkEnd
MTrk
480 On ch=1 n=g5 v=64
588 Off ch=1 n=g5 v=64
720 On ch=1 n=c6 v=64
912 Off ch=1 n=c6 v=64
960 On ch=1 n=c6 v=64
1056 Off ch=1 n=c6 v=64
1080 On ch=1 n=b5 v=64
1176 Off ch=1 n=b5 v=64
1200 On ch=1 n=c6 v=64
1308 Off ch=1 n=c6 v=64
1440 On ch=1 n=d6 v=64
1632 Off ch=1 n=d6 v=64
1680 On ch=1 n=d6 v=64
1776 Off ch=1 n=d6 v=64
1800 On ch=1 n=c6 v=64
1896 Off ch=1 n=c6 v=64
1920 On ch=1 n=d6 v=64
2028 Off ch=1 n=d6 v=64
2160 On ch=1 n=e6 v=64
2352 Off ch=1 n=e6 v=64
2400 On ch=1 n=e6 v=64
2496 Off ch=1 n=e6 v=64
2520 On ch=1 n=c6 v=64
2616 Off ch=1 n=c6 v=64
2640 On ch=1 n=f6 v=64
2640 On ch=1 n=d6 v=64
2748 Off ch=1 n=d6 v=64
2748 Off ch=1 n=f6 v=64
2880 On ch=1 n=d6 v=64
2880 On ch=1 n=b5 v=64
3072 Off ch=1 n=b5 v=64
3072 Off ch=1 n=d6 v=64
3360 On ch=1 n=g5 v=64
3360 On ch=1 n=g6 v=64
3468 Off ch=1 n=g6 v=64
3468 Off ch=1 n=g5 v=64
3600 On ch=1 n=a6 v=64
3600 On ch=1 n=a5 v=64
3792 Off ch=1 n=a5 v=64
3792 Off ch=1 n=a6 v=64
3840 On ch=1 n=a5 v=64
3840 On ch=1 n=a6 v=64
3936 Off ch=1 n=a6 v=64
3936 Off ch=1 n=a5 v=64
3960 On ch=1 n=g#6 v=64
3960 On ch=1 n=g#5 v=64
4056 Off ch=1 n=g#5 v=64
4056 Off ch=1 n=g#6 v=64
4080 On ch=1 n=a6 v=64
4080 On ch=1 n=a5 v=64
4188 Off ch=1 n=a5 v=64
4188 Off ch=1 n=a6 v=64
4320 On ch=1 n=b5 v=64
4320 On ch=1 n=b6 v=64
4512 Off ch=1 n=b6 v=64
4512 Off ch=1 n=b5 v=64
4560 On ch=1 n=b6 v=64
4560 On ch=1 n=b5 v=64
4656 Off ch=1 n=b5 v=64
4656 Off ch=1 n=b6 v=64
4680 On ch=1 n=a6 v=64
4680 On ch=1 n=a5 v=64
4776 Off ch=1 n=a5 v=64
4776 Off ch=1 n=a6 v=64
4800 On ch=1 n=b5 v=64
4800 On ch=1 n=b6 v=64
4908 Off ch=1 n=b6 v=64
4908 Off ch=1 n=b5 v=64
5040 On ch=1 n=c6 v=64
5040 On ch=1 n=c7 v=64
5232 Off ch=1 n=c7 v=64
5232 Off ch=1 n=c6 v=64
5280 On ch=1 n=d7 v=64
5280 On ch=1 n=d6 v=64
5376 Off ch=1 n=d6 v=64
5376 Off ch=1 n=d7 v=64
5400 On ch=1 n=c7 v=64
5400 On ch=1 n=c6 v=64
5454 Off ch=1 n=c6 v=64
5454 Off ch=1 n=c7 v=64
5520 On ch=1 n=b5 v=64
5520 On ch=1 n=b6 v=64
5616 Off ch=1 n=b6 v=64
5616 Off ch=1 n=b5 v=64
5640 On ch=1 n=d7 v=64
5640 On ch=1 n=d6 v=64
5694 Off ch=1 n=d6 v=64
5694 Off ch=1 n=d7 v=64
5760 On ch=1 n=c7 v=64
5760 On ch=1 n=c6 v=64
6144 Off ch=1 n=c6 v=64
6144 Off ch=1 n=c7 v=64
6240 On ch=1 n=g5 v=64
6348 Off ch=1 n=g5 v=64
6480 On ch=1 n=c6 v=64
6672 Off ch=1 n=c6 v=64
6720 On ch=1 n=c6 v=64
6816 Off ch=1 n=c6 v=64
6840 On ch=1 n=b5 v=64
6936 Off ch=1 n=b5 v=64
6960 On ch=1 n=c6 v=64
7068 Off ch=1 n=c6 v=64
7200 On ch=1 n=d6 v=64
7392 Off ch=1 n=d6 v=64
7440 On ch=1 n=d6 v=64
7536 Off ch=1 n=d6 v=64
7560 On ch=1 n=c6 v=64
7656 Off ch=1 n=c6 v=64
7680 On ch=1 n=d6 v=64
7788 Off ch=1 n=d6 v=64
7920 On ch=1 n=e6 v=64
8112 Off ch=1 n=e6 v=64
8160 On ch=1 n=e6 v=64
8256 Off ch=1 n=e6 v=64
8280 On ch=1 n=c6 v=64
8376 Off ch=1 n=c6 v=64
8400 On ch=1 n=d6 v=64
8400 On ch=1 n=f6 v=64
8508 Off ch=1 n=f6 v=64
8508 Off ch=1 n=d6 v=64
8640 On ch=1 n=b5 v=64
8640 On ch=1 n=d6 v=64
8832 Off ch=1 n=d6 v=64
8832 Off ch=1 n=b5 v=64
9120 On ch=1 n=g6 v=64
9120 On ch=1 n=g5 v=64
9228 Off ch=1 n=g5 v=64
9228 Off ch=1 n=g6 v=64
9360 On ch=1 n=a5 v=64
9360 On ch=1 n=a6 v=64
9552 Off ch=1 n=a6 v=64
9552 Off ch=1 n=a5 v=64
9600 On ch=1 n=a6 v=64
9600 On ch=1 n=a5 v=64
9696 Off ch=1 n=a5 v=64
9696 Off ch=1 n=a6 v=64
9720 On ch=1 n=g#5 v=64
9720 On ch=1 n=g#6 v=64
9816 Off ch=1 n=g#6 v=64
9816 Off ch=1 n=g#5 v=64
9840 On ch=1 n=a5 v=64
9840 On ch=1 n=a6 v=64
9948 Off ch=1 n=a6 v=64
9948 Off ch=1 n=a5 v=64
10080 On ch=1 n=b6 v=64
10080 On ch=1 n=b5 v=64
10272 Off ch=1 n=b5 v=64
10272 Off ch=1 n=b6 v=64
10320 On ch=1 n=b5 v=64
10320 On ch=1 n=b6 v=64
10416 Off ch=1 n=b6 v=64
10416 Off ch=1 n=b5 v=64
10440 On ch=1 n=a5 v=64
10440 On ch=1 n=a6 v=64
10536 Off ch=1 n=a6 v=64
10536 Off ch=1 n=a5 v=64
10560 On ch=1 n=b6 v=64
