MFile 0 1 480
MTrk
0 SMPTE 96 0 0 0 0
0 TimeSig 4/4 24 8
0 KeySig 0 major
0 Tempo 500000
0 On ch=1 n=c5 v=84
440 Par ch=1 c=64 v=127
550 On ch=1 n=f4 v=111
870 On ch=1 n=a2 v=48
934 On ch=1 n=f3 v=54
978 On ch=1 n=c4 v=79
978 On ch=1 n=f5 v=97
1008 Off ch=1 n=a2 v=64
1070 Off ch=1 n=c4 v=64
1096 Off ch=1 n=c5 v=64
1099 Off ch=1 n=f3 v=64
1104 Off ch=1 n=f4 v=64
1292 On ch=1 n=a#2 v=69
1346 On ch=1 n=f3 v=79
1362 Par ch=1 c=64 v=0
1380 On ch=1 n=g4 v=86
1388 On ch=1 n=f4 v=117
1398 On ch=1 n=c#4 v=91
1406 Off ch=1 n=a#2 v=64
1506 Off ch=1 n=f3 v=64
1546 Par ch=1 c=64 v=127
1584 Off ch=1 n=c#4 v=64
1668 Off ch=1 n=f4 v=64
1680 On ch=1 n=b2 v=75
1694 Off ch=1 n=g4 v=64
1724 Off ch=1 n=f5 v=64
1764 On ch=1 n=g3 v=58
1766 Off ch=1 n=b2 v=64
1790 On ch=1 n=g5 v=103
1810 On ch=1 n=d4 v=91
1912 Off ch=1 n=g3 v=64
1944 Off ch=1 n=d4 v=64
2064 On ch=1 n=c3 v=78
2130 Par ch=1 c=64 v=0
2148 On ch=1 n=g3 v=79
2212 Off ch=1 n=c3 v=64
2226 On ch=1 n=c5 v=98
2250 On ch=1 n=e4 v=101
2260 Off ch=1 n=g3 v=64
2308 Off ch=1 n=g5 v=64
2314 Par ch=1 c=64 v=127
2372 Off ch=1 n=c5 v=64
2396 Off ch=1 n=e4 v=64
2510 On ch=1 n=e3 v=97
2614 On ch=1 n=c4 v=66
2680 Off ch=1 n=e3 v=64
2780 Off ch=1 n=c4 v=64
2788 On ch=1 n=c6 v=106
2810 On ch=1 n=g5 v=72
2813 On ch=1 n=c5 v=63
2813 On ch=1 n=g4 v=89
2856 Off ch=1 n=g4 v=64
3066 Off ch=1 n=c5 v=64
3312 Off ch=1 n=g5 v=64
3670 On ch=1 n=a#5 v=83
3784 Off ch=1 n=c6 v=64
3926 On ch=1 n=a5 v=86
3992 Off ch=1 n=a#5 v=64
4058 On ch=1 n=f3 v=89
4066 Par ch=1 c=64 v=0
4118 On ch=1 n=c4 v=68
4124 On ch=1 n=g5 v=91
4150 Off ch=1 n=f3 v=64
4196 Off ch=1 n=a5 v=64
4220 Par ch=1 c=64 v=127
4220 On ch=1 n=f4 v=97
4256 Off ch=1 n=c4 v=64
4332 Off ch=1 n=f4 v=64
4338 On ch=1 n=a#4 v=70
4342 On ch=1 n=a#5 v=87
4430 Off ch=1 n=g5 v=64
4546 Off ch=1 n=a#4 v=64
4562 On ch=1 n=a5 v=83
4574 On ch=1 n=a4 v=83
4664 Off ch=1 n=a#5 v=64
4758 On ch=1 n=g5 v=92
4760 On ch=1 n=g4 v=88
4772 Off ch=1 n=a4 v=64
4814 Off ch=1 n=a5 v=64
4938 On ch=1 n=f5 v=95
4946 On ch=1 n=f4 v=101
4952 Off ch=1 n=g5 v=64
4958 Off ch=1 n=g4 v=64
5042 Off ch=1 n=f4 v=64
5114 Off ch=1 n=f5 v=64
5164 On ch=1 n=d5 v=94
5164 On ch=1 n=d6 v=100
5164 On ch=1 n=a#5 v=79
5167 On ch=1 n=f#5 v=80
5172 On ch=1 n=a#4 v=72
5174 On ch=1 n=d4 v=84
5186 Par ch=1 c=64 v=0
5446 Off ch=1 n=d5 v=64
5449 Par ch=1 c=64 v=127
5476 Off ch=1 n=d6 v=64
5536 Off ch=1 n=a#4 v=64
5570 On ch=1 n=c6 v=91
5573 On ch=1 n=a5 v=71
5576 On ch=1 n=c5 v=78
5596 On ch=1 n=a4 v=59
5644 Off ch=1 n=a#5 v=64
5694 Par ch=1 c=64 v=0
5832 Off ch=1 n=c5 v=64
5840 Off ch=1 n=a4 v=64
5845 Off ch=1 n=c6 v=64
5848 Par ch=1 c=64 v=127
5872 Off ch=1 n=a5 v=64
5998 On ch=1 n=c6 v=81
6002 Par ch=1 c=64 v=0
6012 On ch=1 n=a5 v=72
6014 On ch=1 n=a4 v=50
6026 On ch=1 n=c5 v=65
6216 Par ch=1 c=64 v=127
6244 Off ch=1 n=a4 v=64
6246 Off ch=1 n=c5 v=64
6254 Off ch=1 n=d4 v=64
6310 Off ch=1 n=f#5 v=64
6313 Off ch=1 n=a5 v=64
6478 On ch=1 n=a#5 v=68
6480 Par ch=1 c=64 v=0
6486 On ch=1 n=a#4 v=43
6488 On ch=1 n=g5 v=57
6500 On ch=1 n=d5 v=47
6500 On ch=1 n=d4 v=41
6518 On ch=1 n=g4 v=39
6546 Off ch=1 n=c6 v=64
6684 Off ch=1 n=d4 v=64
6724 Par ch=1 c=64 v=127
6750 Off ch=1 n=g4 v=64
6758 Off ch=1 n=a#4 v=64
6768 Off ch=1 n=g5 v=64
6768 Off ch=1 n=d5 v=64
6986 Par ch=1 c=64 v=0
7014 On ch=1 n=a5 v=48
7026 Off ch=1 n=a#5 v=64
7026 On ch=1 n=a4 v=27
7036 On ch=1 n=f#4 v=24
7040 On ch=1 n=f#5 v=31
7050 On ch=1 n=d5 v=27
7060 On ch=1 n=d4 v=28
7246 Par ch=1 c=64 v=127
7262 Off ch=1 n=a5 v=64
7266 Off ch=1 n=f#5 v=64
7274 Off ch=1 n=a4 v=64
7276 Off ch=1 n=f#4 v=64
7286 Off ch=1 n=d4 v=64
7372 Off ch=1 n=d5 v=64
7530 On ch=1 n=d5 v=87
7986 On ch=1 n=g4 v=95
8154 Par ch=1 c=64 v=0
8288 On ch=1 n=a#2 v=55
8344 On ch=1 n=g3 v=62
8346 Off ch=1 n=a#2 v=64
8352 Par ch=1 c=64 v=127
8392 On ch=1 n=g5 v=94
8402 On ch=1 n=d4 v=76
8430 Off ch=1 n=g3 v=64
8540 Off ch=1 n=d4 v=64
8558 Off ch=1 n=d5 v=64
8564 Off ch=1 n=g4 v=64
8658 On ch=1 n=b2 v=84
8744 On ch=1 n=g3 v=77
8748 Off ch=1 n=b2 v=64
8751 Par ch=1 c=64 v=0
8786 On ch=1 n=g#4 v=95
8818 On ch=1 n=d#4 v=86
8904 Off ch=1 n=g3 v=64
8904 Par ch=1 c=64 v=127
8992 Off ch=1 n=d#4 v=64
9010 Off ch=1 n=g5 v=64
9034 Off ch=1 n=g#4 v=64
9082 On ch=1 n=c#3 v=69
9156 On ch=1 n=a3 v=64
9166 Par ch=1 c=64 v=0
9178 On ch=1 n=a5 v=90
9188 Off ch=1 n=c#3 v=64
9192 On ch=1 n=a4 v=67
9194 On ch=1 n=g4 v=89
9198 On ch=1 n=e4 v=94
9254 Off ch=1 n=a3 v=64
9310 Off ch=1 n=e4 v=64
9320 Par ch=1 c=64 v=127
9342 Off ch=1 n=g4 v=64
9402 On ch=1 n=d3 v=82
9458 Par ch=1 c=64 v=0
9470 Off ch=1 n=a4 v=64
9488 On ch=1 n=a3 v=68
9522 Off ch=1 n=d3 v=64
9584 Off ch=1 n=a5 v=64
9590 On ch=1 n=d5 v=101
9594 Off ch=1 n=a3 v=64
9598 On ch=1 n=f#4 v=95
9628 Par ch=1 c=64 v=127
9702 Off ch=1 n=d5 v=64
9762 Off ch=1 n=f#4 v=64
9826 On ch=1 n=f#3 v=70
9928 On ch=1 n=d4 v=69
9978 Off ch=1 n=f#3 v=64
10056 Off ch=1 n=d4 v=64
10078 On ch=1 n=d6 v=109
10090 On ch=1 n=d5 v=72
10096 On ch=1 n=c5 v=88
10102 On ch=1 n=a4 v=78
10160 Off ch=1 n=a4 v=64
10210 Off ch=1 n=c5 v=64
10218 Off ch=1 n=d5 v=64
10868 On ch=1 n=c6 v=90
10988 Off ch=1 n=d6 v=64
11084 On ch=1 n=a#5 v=84
11150 Off ch=1 n=c6 v=64
