MFile 1 4 240
MTrk
0 TimeSig 3/4 24 8
0 Tempo 416667
65040 Tempo 447761
65280 Tempo 483871
65520 Tempo 526316
65760 Tempo 576923
66000 Tempo 638298
66000 Meta TrkEnd
TrkEnd
MTrk
0 Meta TrkName "RH"
0 On ch=1 n=g6 v=64
0 On ch=1 n=b5 v=64
0 On ch=1 n=d6 v=64
192 Off ch=1 n=d6 v=64
192 Off ch=1 n=b5 v=64
192 Off ch=1 n=g6 v=64
240 On ch=1 n=b5 v=64
240 On ch=1 n=g5 v=64
348 Off ch=1 n=g5 v=64
348 Off ch=1 n=b5 v=64
480 On ch=1 n=c6 v=64
480 On ch=1 n=a5 v=64
588 Off ch=1 n=a5 v=64
588 Off ch=1 n=c6 v=64
720 On ch=1 n=d6 v=64
720 On ch=1 n=b5 v=64
816 Off ch=1 n=b5 v=64
816 Off ch=1 n=d6 v=64
840 On ch=1 n=c6 v=64
840 On ch=1 n=a5 v=64
894 Off ch=1 n=a5 v=64
894 Off ch=1 n=c6 v=64
960 On ch=1 n=d6 v=64
960 On ch=1 n=b5 v=64
1056 Off ch=1 n=b5 v=64
1056 Off ch=1 n=d6 v=64
1080 On ch=1 n=e6 v=64
1080 On ch=1 n=c6 v=64
1134 Off ch=1 n=c6 v=64
1134 Off ch=1 n=e6 v=64
1200 On ch=1 n=d6 v=64
1200 On ch=1 n=b5 v=64
1308 Off ch=1 n=b5 v=64
1308 Off ch=1 n=d6 v=64
1440 On ch=1 n=g6 v=64
1440 On ch=1 n=b5 v=64
1440 On ch=1 n=d6 v=64
1632 Off ch=1 n=d6 v=64
1632 Off ch=1 n=b5 v=64
1632 Off ch=1 n=g6 v=64
1680 On ch=1 n=g5 v=64
1680 On ch=1 n=b5 v=64
1788 Off ch=1 n=b5 v=64
1788 Off ch=1 n=g5 v=64
1920 On ch=1 n=c6 v=64
1920 On ch=1 n=a5 v=64
2028 Off ch=1 n=a5 v=64
2028 Off ch=1 n=c6 v=64
2160 On ch=1 n=d6 v=64
2160 On ch=1 n=b5 v=64
2448 Off ch=1 n=b5 v=64
2448 Off ch=1 n=d6 v=64
2520 On ch=1 n=e6 v=64
2520 On ch=1 n=c6 v=64
2616 Off ch=1 n=c6 v=64
2616 Off ch=1 n=e6 v=64
2640 On ch=1 n=b5 v=64
2640 On ch=1 n=d6 v=64
2748 Off ch=1 n=d6 v=64
2748 Off ch=1 n=b5 v=64
2880 On ch=1 n=g5 v=64
2880 On ch=1 n=e6 v=64
3072 Off ch=1 n=e6 v=64
3072 Off ch=1 n=g5 v=64
3120 On ch=1 n=d5 v=64
3120 On ch=1 n=f#5 v=64
3120 On ch=1 n=a5 v=64
3228 Off ch=1 n=a5 v=64
3228 Off ch=1 n=f#5 v=64
3228 Off ch=1 n=d5 v=64
3360 On ch=1 n=g5 v=64
3360 On ch=1 n=d5 v=64
3360 On ch=1 n=b5 v=64
3468 Off ch=1 n=b5 v=64
3468 Off ch=1 n=d5 v=64
3468 Off ch=1 n=g5 v=64
3600 On ch=1 n=c6 v=64
3696 Off ch=1 n=c6 v=64
3720 On ch=1 n=b5 v=64
3774 Off ch=1 n=b5 v=64
3840 On ch=1 n=c6 v=64
3936 Off ch=1 n=c6 v=64
3960 On ch=1 n=d6 v=64
4014 Off ch=1 n=d6 v=64
4080 On ch=1 n=a5 v=64
4080 On ch=1 n=c6 v=64
4188 Off ch=1 n=c6 v=64
4188 Off ch=1 n=a5 v=64
4320 On ch=1 n=b5 v=64
4512 Off ch=1 n=b5 v=64
4560 On ch=1 n=c6 v=64
4656 Off ch=1 n=c6 v=64
4680 On ch=1 n=b5 v=64
4734 Off ch=1 n=b5 v=64
4800 On ch=1 n=a5 v=64
4896 Off ch=1 n=a5 v=64
4920 On ch=1 n=b5 v=64
4974 Off ch=1 n=b5 v=64
5040 On ch=1 n=g5 v=64
5040 On ch=1 n=b4 v=64
5040 On ch=1 n=d5 v=64
5424 Off ch=1 n=d5 v=64
5424 Off ch=1 n=b4 v=64
5424 Off ch=1 n=g5 v=64
5760 On ch=1 n=d6 v=64
5760 On ch=1 n=b5 v=64
5760 On ch=1 n=g6 v=64
5952 Off ch=1 n=g6 v=64
5952 Off ch=1 n=b5 v=64
5952 Off ch=1 n=d6 v=64
6000 On ch=1 n=g5 v=64
6000 On ch=1 n=b5 v=64
6108 Off ch=1 n=b5 v=64
6108 Off ch=1 n=g5 v=64
6240 On ch=1 n=a5 v=64
6240 On ch=1 n=c6 v=64
6348 Off ch=1 n=c6 v=64
6348 Off ch=1 n=a5 v=64
6480 On ch=1 n=b5 v=64
6480 On ch=1 n=d6 v=64
6576 Off ch=1 n=d6 v=64
6576 Off ch=1 n=b5 v=64
6600 On ch=1 n=a5 v=64
6600 On ch=1 n=c6 v=64
6654 Off ch=1 n=c6 v=64
6654 Off ch=1 n=a5 v=64
6720 On ch=1 n=b5 v=64
6720 On ch=1 n=d6 v=64
6816 Off ch=1 n=d6 v=64
6816 Off ch=1 n=b5 v=64
6840 On ch=1 n=c6 v=64
6840 On ch=1 n=e6 v=64
6894 Off ch=1 n=e6 v=64
6894 Off ch=1 n=c6 v=64
6960 On ch=1 n=b5 v=64
6960 On ch=1 n=d6 v=64
7068 Off ch=1 n=d6 v=64
7068 Off ch=1 n=b5 v=64
7200 On ch=1 n=d6 v=64
7200 On ch=1 n=b5 v=64
7200 On ch=1 n=g6 v=64
7392 Off ch=1 n=g6 v=64
7392 Off ch=1 n=b5 v=64
7392 Off ch=1 n=d6 v=64
7440 On ch=1 n=b5 v=64
7440 On ch=1 n=g5 v=64
7548 Off ch=1 n=g5 v=64
7548 Off ch=1 n=b5 v=64
7680 On ch=1 n=a5 v=64
7680 On ch=1 n=c6 v=64
7788 Off ch=1 n=c6 v=64
7788 Off ch=1 n=a5 v=64
7920 On ch=1 n=b5 v=64
7920 On ch=1 n=d6 v=64
8208 Off ch=1 n=d6 v=64
8208 Off ch=1 n=b5 v=64
8280 On ch=1 n=c6 v=64
8280 On ch=1 n=e6 v=64
8376 Off ch=1 n=e6 v=64
8376 Off ch=1 n=c6 v=64
8400 On ch=1 n=d6 v=64
8400 On ch=1 n=b5 v=64
8508 Off ch=1 n=b5 v=64
8508 Off ch=1 n=d6 v=64
8640 On ch=1 n=e6 v=64
8640 On ch=1 n=g5 v=64
8832 Off ch=1 n=g5 v=64
8832 Off ch=1 n=e6 v=64
8880 On ch=1 n=a5 v=64
8880 On ch=1 n=f#5 v=64
8880 On ch=1 n=d5 v=64
8988 Off ch=1 n=d5 v=64
8988 Off ch=1 n=f#5 v=64
8988 Off ch=1 n=a5 v=64
9120 On ch=1 n=b5 v=64
9120 On ch=1 n=d5 v=64
9120 On ch=1 n=g5 v=64
9228 Off ch=1 n=g5 v=64
9228 Off ch=1 n=d5 v=64
9228 Off ch=1 n=b5 v=64
9360 On ch=1 n=c6 v=64
9456 Off ch=1 n=c6 v=64
9480 On ch=1 n=b5 v=64
9534 Off ch=1 n=b5 v=64
9600 On ch=1 n=c6 v=64
9696 Off ch=1 n=c6 v=64
9720 On ch=1 n=d6 v=64
9774 Off ch=1 n=d6 v=64
9840 On ch=1 n=c6 v=64
9840 On ch=1 n=a5 v=64
9948 Off ch=1 n=a5 v=64
9948 Off ch=1 n=c6 v=64
10080 On ch=1 n=b5 v=64
10272 Off ch=1 n=b5 v=64
10320 On ch=1 n=c6 v=64
10416 Off ch=1 n=c6 v=64
10440 On ch=1 n=b5 v=64
10494 Off ch=1 n=b5 v=64
10560 On ch=1 n=a5 v=64
10656 Off ch=1 n=a5 v=64
10680 On ch=1 n=b5 v=64
10734 Off ch=1 n=b5 v=64
10800 On ch=1 n=d5 v=64
10800 On ch=1 n=b4 v=64
10800 On ch=1 n=g5 v=64
11184 Off ch=1 n=g5 v=64
11184 Off ch=1 n=b4 v=64
11184 Off ch=1 n=d5 v=64
11520 On ch=1 n=g#4 v=64
11520 On ch=1 n=d5 v=64
11904 Off ch=1 n=d5 v=64
11904 Off ch=1 n=g#4 v=64
12000 On ch=1 n=c#5 v=64
12000 On ch=1 n=a4 v=64
12108 Off ch=1 n=a4 v=64
12108 Off ch=1 n=c#5 v=64
12240 On ch=1 n=c5 v=64
12240 On ch=1 n=f#4 v=64
12624 Off ch=1 n=f#4 v=64
12624 Off ch=1 n=c5 v=64
12720 On ch=1 n=g4 v=64
12720 On ch=1 n=b4 v=64
12828 Off ch=1 n=b4 v=64
12828 Off ch=1 n=g4 v=64
12960 On ch=1 n=e5 v=64
12960 On ch=1 n=a4 v=64
13344 Off ch=1 n=a4 v=64
13344 Off ch=1 n=e5 v=64
13440 On ch=1 n=c5 v=64
13440 On ch=1 n=a5 v=64
13548 Off ch=1 n=a5 v=64
13548 Off ch=1 n=c5 v=64
13680 On ch=1 n=g5 v=64
13680 On ch=1 n=b4 v=64
14064 Off ch=1 n=b4 v=64
14064 Off ch=1 n=g5 v=64
14160 On ch=1 n=a4 v=64
14160 On ch=1 n=f#5 v=64
14268 Off ch=1 n=f#5 v=64
14268 Off ch=1 n=a4 v=64
14400 On ch=1 n=c7 v=64
14592 Off ch=1 n=c7 v=64
14640 On ch=1 n=c7 v=64
14748 Off ch=1 n=c7 v=64
14880 On ch=1 n=c7 v=64
14988 Off ch=1 n=c7 v=64
15120 On ch=1 n=b6 v=64
15216 Off ch=1 n=b6 v=64
15240 On ch=1 n=c7 v=64
15294 Off ch=1 n=c7 v=64
15360 On ch=1 n=b6 v=64
15456 Off ch=1 n=b6 v=64
15480 On ch=1 n=a6 v=64
15534 Off ch=1 n=a6 v=64
15600 On ch=1 n=g6 v=64
15708 Off ch=1 n=g6 v=64
15840 On ch=1 n=f#6 v=64
16032 Off ch=1 n=f#6 v=64
16080 On ch=1 n=f#6 v=64
16188 Off ch=1 n=f#6 v=64
16320 On ch=1 n=f#6 v=64
16428 Off ch=1 n=f#6 v=64
16560 On ch=1 n=g6 v=64
16656 Off ch=1 n=g6 v=64
16680 On ch=1 n=f#6 v=64
16734 Off ch=1 n=f#6 v=64
16800 On ch=1 n=g6 v=64
16896 Off ch=1 n=g6 v=64
16920 On ch=1 n=a6 v=64
16974 Off ch=1 n=a6 v=64
17040 On ch=1 n=b6 v=64
17148 Off ch=1 n=b6 v=64
17280 On ch=1 n=c7 v=64
17280 On ch=1 n=c6 v=64
17472 Off ch=1 n=c6 v=64
17472 Off ch=1 n=c7 v=64
17520 On ch=1 n=c7 v=64
17520 On ch=1 n=c6 v=64
17628 Off ch=1 n=c6 v=64
17628 Off ch=1 n=c7 v=64
17760 On ch=1 n=c7 v=64
17760 On ch=1 n=c6 v=64
17868 Off ch=1 n=c6 v=64
17868 Off ch=1 n=c7 v=64
18000 On ch=1 n=b6 v=64
18000 On ch=1 n=b5 v=64
18096 Off ch=1 n=b5 v=64
18096 Off ch=1 n=b6 v=64
18120 On ch=1 n=a5 v=64
18120 On ch=1 n=a6 v=64
18174 Off ch=1 n=a6 v=64
18174 Off ch=1 n=a5 v=64
18240 On ch=1 n=b5 v=64
18240 On ch=1 n=b6 v=64
18336 Off ch=1 n=b6 v=64
18336 Off ch=1 n=b5 v=64
18360 On ch=1 n=c7 v=64
18360 On ch=1 n=c6 v=64
18414 Off ch=1 n=c6 v=64
18414 Off ch=1 n=c7 v=64
18480 On ch=1 n=d6 v=64
18480 On ch=1 n=d7 v=64
18588 Off ch=1 n=d7 v=64
18588 Off ch=1 n=d6 v=64
18720 On ch=1 n=b5 v=64
18912 Off ch=1 n=b5 v=64
18960 On ch=1 n=c6 v=64
19056 Off ch=1 n=c6 v=64
19080 On ch=1 n=b5 v=64
19134 Off ch=1 n=b5 v=64
19200 On ch=1 n=a5 v=64
19296 Off ch=1 n=a5 v=64
19320 On ch=1 n=b5 v=64
19374 Off ch=1 n=b5 v=64
19440 On ch=1 n=g5 v=64
19440 On ch=1 n=b4 v=64
19440 On ch=1 n=d5 v=64
19824 Off ch=1 n=d5 v=64
19824 Off ch=1 n=b4 v=64
19824 Off ch=1 n=g5 v=64
20160 On ch=1 n=d5 v=64
20160 On ch=1 n=g#4 v=64
20544 Off ch=1 n=g#4 v=64
20544 Off ch=1 n=d5 v=64
20640 On ch=1 n=a4 v=64
20640 On ch=1 n=c#5 v=64
20748 Off ch=1 n=c#5 v=64
20748 Off ch=1 n=a4 v=64
20880 On ch=1 n=f#4 v=64
20880 On ch=1 n=c5 v=64
21264 Off ch=1 n=c5 v=64
21264 Off ch=1 n=f#4 v=64
21360 On ch=1 n=b4 v=64
21360 On ch=1 n=g4 v=64
21468 Off ch=1 n=g4 v=64
21468 Off ch=1 n=b4 v=64
21600 On ch=1 n=a4 v=64
21600 On ch=1 n=e5 v=64
21984 Off ch=1 n=e5 v=64
21984 Off ch=1 n=a4 v=64
22080 On ch=1 n=a5 v=64
22080 On ch=1 n=c5 v=64
22188 Off ch=1 n=c5 v=64
22188 Off ch=1 n=a5 v=64
22320 On ch=1 n=b4 v=64
22320 On ch=1 n=g5 v=64
22704 Off ch=1 n=g5 v=64
22704 Off ch=1 n=b4 v=64
22800 On ch=1 n=f#5 v=64
22800 On ch=1 n=a4 v=64
22908 Off ch=1 n=a4 v=64
22908 Off ch=1 n=f#5 v=64
23040 On ch=1 n=c7 v=64
23232 Off ch=1 n=c7 v=64
23280 On ch=1 n=c7 v=64
23388 Off ch=1 n=c7 v=64
23520 On ch=1 n=c7 v=64
23628 Off ch=1 n=c7 v=64
23760 On ch=1 n=b6 v=64
23856 Off ch=1 n=b6 v=64
23880 On ch=1 n=c7 v=64
23934 Off ch=1 n=c7 v=64
24000 On ch=1 n=b6 v=64
24096 Off ch=1 n=b6 v=64
24120 On ch=1 n=a6 v=64
24174 Off ch=1 n=a6 v=64
24240 On ch=1 n=g6 v=64
24348 Off ch=1 n=g6 v=64
24480 On ch=1 n=f#6 v=64
24672 Off ch=1 n=f#6 v=64
24720 On ch=1 n=f#6 v=64
24828 Off ch=1 n=f#6 v=64
24960 On ch=1 n=f#6 v=64
25068 Off ch=1 n=f#6 v=64
25200 On ch=1 n=g6 v=64
25296 Off ch=1 n=g6 v=64
25320 On ch=1 n=f#6 v=64
25374 Off ch=1 n=f#6 v=64
25440 On ch=1 n=g6 v=64
25536 Off ch=1 n=g6 v=64
25560 On ch=1 n=a6 v=64
25614 Off ch=1 n=a6 v=64
25680 On ch=1 n=b6 v=64
25788 Off ch=1 n=b6 v=64
25920 On ch=1 n=c6 v=64
25920 On ch=1 n=c7 v=64
26112 Off ch=1 n=c7 v=64
26112 Off ch=1 n=c6 v=64
26160 On ch=1 n=c6 v=64
26160 On ch=1 n=c7 v=64
