MFile 0 1 480
MTrk
0 SMPTE 96 0 0 0 0
0 TimeSig 4/4 24 8
0 KeySig 0 major
0 Tempo 500000
0 On ch=1 n=a#5 v=36
2 On ch=1 n=a#4 v=29
12 On ch=1 n=c#6 v=31
68 Off ch=1 n=a#5 v=64
78 Off ch=1 n=c#6 v=64
88 Off ch=1 n=a#4 v=64
172 On ch=1 n=a#5 v=49
180 On ch=1 n=c#6 v=41
184 On ch=1 n=c5 v=65
234 Off ch=1 n=c5 v=64
256 Off ch=1 n=c#6 v=64
284 Off ch=1 n=a#5 v=64
378 On ch=1 n=a#5 v=56
380 On ch=1 n=c#5 v=100
392 On ch=1 n=c#6 v=76
520 Par ch=1 c=64 v=127
546 Off ch=1 n=c#6 v=64
566 Off ch=1 n=a#5 v=64
574 Off ch=1 n=c#5 v=64
634 On ch=1 n=a#5 v=57
642 On ch=1 n=c#6 v=42
664 On ch=1 n=c5 v=77
692 Off ch=1 n=a#5 v=64
696 Off ch=1 n=c#6 v=64
736 Off ch=1 n=c5 v=64
750 On ch=1 n=c#6 v=79
753 On ch=1 n=a#5 v=66
756 On ch=1 n=a#4 v=76
866 Off ch=1 n=c#6 v=64
866 Off ch=1 n=a#4 v=64
878 Off ch=1 n=a#5 v=64
938 On ch=1 n=a#4 v=64
941 On ch=1 n=c#6 v=59
941 On ch=1 n=a#5 v=62
1038 Off ch=1 n=a#4 v=64
1042 Par ch=1 c=64 v=0
1048 Off ch=1 n=c#6 v=64
1060 Off ch=1 n=a#5 v=64
1114 On ch=1 n=a#5 v=70
1116 On ch=1 n=c#6 v=70
1130 On ch=1 n=g5 v=79
1190 Off ch=1 n=g5 v=64
1208 Off ch=1 n=c#6 v=64
1234 Off ch=1 n=a#5 v=64
1292 On ch=1 n=a#5 v=71
1298 On ch=1 n=c#6 v=61
1302 On ch=1 n=f5 v=82
1364 Off ch=1 n=f5 v=64
1402 Off ch=1 n=a#5 v=64
1402 Off ch=1 n=c#6 v=64
1508 On ch=1 n=a#5 v=72
1508 On ch=1 n=c#6 v=84
1510 On ch=1 n=f5 v=94
1700 On ch=1 n=c3 v=94
1790 Off ch=1 n=a#5 v=64
1793 Off ch=1 n=f5 v=64
1886 Par ch=1 c=64 v=127
1894 On ch=1 n=c4 v=93
1899 On ch=1 n=e5 v=83
1902 On ch=1 n=c6 v=79
1912 Off ch=1 n=c3 v=64
1914 On ch=1 n=a#5 v=58
1926 Off ch=1 n=c#6 v=64
1980 Off ch=1 n=c4 v=64
2096 Off ch=1 n=c6 v=64
2108 Off ch=1 n=a#5 v=64
2118 On ch=1 n=c5 v=110
2138 Off ch=1 n=e5 v=64
2204 Off ch=1 n=c5 v=64
2258 Par ch=1 c=64 v=0
2318 On ch=1 n=a#4 v=94
2326 On ch=1 n=c#6 v=84
2326 On ch=1 n=a#5 v=73
2420 Off ch=1 n=a#4 v=64
2454 Off ch=1 n=c#6 v=64
2460 Off ch=1 n=a#5 v=64
2502 Par ch=1 c=64 v=127
2508 On ch=1 n=c5 v=100
2512 On ch=1 n=a#5 v=81
2514 On ch=1 n=c#6 v=69
2544 Off ch=1 n=c5 v=64
2650 Off ch=1 n=c#6 v=64
2680 Off ch=1 n=a#5 v=64
2732 Par ch=1 c=64 v=0
2848 On ch=1 n=c#5 v=101
2851 On ch=1 n=c#6 v=92
2851 On ch=1 n=a#5 v=81
2858 On ch=1 n=c3 v=115
2864 On ch=1 n=c2 v=110
2888 Off ch=1 n=c2 v=64
2958 Off ch=1 n=c3 v=64
2961 Par ch=1 c=64 v=127
3080 Off ch=1 n=c#6 v=64
3096 Off ch=1 n=a#5 v=64
3100 Off ch=1 n=c#5 v=64
3230 On ch=1 n=c#6 v=54
3236 On ch=1 n=a#5 v=56
3238 On ch=1 n=c5 v=88
3278 Off ch=1 n=c#6 v=64
3278 Off ch=1 n=a#5 v=64
3300 Off ch=1 n=c5 v=64
3326 On ch=1 n=c#6 v=83
3326 On ch=1 n=a#5 v=76
3334 On ch=1 n=a#4 v=85
3430 Off ch=1 n=a#4 v=64
3440 Off ch=1 n=c#6 v=64
3454 Off ch=1 n=a#5 v=64
3536 On ch=1 n=a#4 v=84
3539 On ch=1 n=a#5 v=61
3539 On ch=1 n=c#6 v=65
3626 Off ch=1 n=a#4 v=64
3652 Off ch=1 n=a#5 v=64
3652 Off ch=1 n=c#6 v=64
3720 On ch=1 n=a#5 v=62
3724 On ch=1 n=c#6 v=68
3728 On ch=1 n=g5 v=84
3780 Off ch=1 n=g5 v=64
3818 Off ch=1 n=a#5 v=64
3824 Off ch=1 n=c#6 v=64
3906 On ch=1 n=a#5 v=68
3909 On ch=1 n=c#6 v=65
3916 On ch=1 n=f5 v=93
3964 Off ch=1 n=f5 v=64
4014 Off ch=1 n=a#5 v=64
4024 Off ch=1 n=c#6 v=64
4104 On ch=1 n=c#6 v=81
4110 On ch=1 n=a#5 v=76
4116 On ch=1 n=f5 v=94
4284 Par ch=1 c=64 v=0
4296 On ch=1 n=c3 v=108
4402 Off ch=1 n=a#5 v=64
4448 Off ch=1 n=c#6 v=64
4498 On ch=1 n=a#5 v=48
4498 On ch=1 n=c6 v=84
4501 On ch=1 n=e5 v=82
4501 On ch=1 n=c4 v=89
4516 Off ch=1 n=f5 v=64
4516 Off ch=1 n=c3 v=64
4558 Off ch=1 n=c4 v=64
4590 Par ch=1 c=64 v=127
4604 Off ch=1 n=a#5 v=64
4604 Off ch=1 n=e5 v=64
4674 Off ch=1 n=c6 v=64
4724 On ch=1 n=c5 v=91
4762 Off ch=1 n=c5 v=64
4882 Par ch=1 c=64 v=0
4914 On ch=1 n=c5 v=101
5082 Par ch=1 c=64 v=127
5100 Off ch=1 n=c5 v=64
5148 On ch=1 n=c6 v=95
5228 Off ch=1 n=c6 v=64
5476 On ch=1 n=c7 v=101
5492 On ch=1 n=g#3 v=62
5612 Off ch=1 n=g#3 v=64
5732 On ch=1 n=c5 v=52
5928 Off ch=1 n=c5 v=64
5940 On ch=1 n=g#6 v=88
5970 On ch=1 n=f4 v=72
6010 Off ch=1 n=c7 v=64
6082 Off ch=1 n=f4 v=64
6110 Off ch=1 n=g#6 v=64
6132 On ch=1 n=c4 v=52
6292 Off ch=1 n=c4 v=64
6295 On ch=1 n=c5 v=66
6302 On ch=1 n=g6 v=97
6406 Off ch=1 n=g6 v=64
6476 Off ch=1 n=c5 v=64
6510 On ch=1 n=f4 v=80
6590 On ch=1 n=f6 v=91
6638 Off ch=1 n=f4 v=64
6676 On ch=1 n=a#3 v=61
6679 On ch=1 n=d#6 v=92
6679 Par ch=1 c=64 v=0
6704 Off ch=1 n=f6 v=64
6914 On ch=1 n=c#5 v=62
7064 Par ch=1 c=64 v=127
7092 Off ch=1 n=c#5 v=64
7144 On ch=1 n=c#6 v=83
7156 On ch=1 n=f4 v=69
7190 Off ch=1 n=a#3 v=64
7192 Off ch=1 n=d#6 v=64
7266 Off ch=1 n=c#6 v=64
7324 On ch=1 n=c#4 v=72
7330 Off ch=1 n=f4 v=64
7492 On ch=1 n=c6 v=88
7502 On ch=1 n=a#4 v=49
7600 Off ch=1 n=c6 v=64
7680 Off ch=1 n=c#4 v=64
7680 On ch=1 n=f4 v=78
7732 On ch=1 n=a#5 v=76
7772 Off ch=1 n=a#5 v=64
7826 On ch=1 n=a#5 v=69
7834 Par ch=1 c=64 v=0
7872 On ch=1 n=d#4 v=67
7876 Off ch=1 n=a#4 v=64
7882 Off ch=1 n=f4 v=64
7906 On ch=1 n=d#6 v=92
7956 Off ch=1 n=a#5 v=64
8096 On ch=1 n=c5 v=76
8216 Off ch=1 n=c5 v=64
8248 Par ch=1 c=64 v=127
8286 Off ch=1 n=d#6 v=64
8306 On ch=1 n=g#4 v=75
8344 Off ch=1 n=g#4 v=64
8394 Off ch=1 n=d#4 v=64
8494 Par ch=1 c=64 v=0
