MFile 1 3 240
MTrk
0 TimeSig 3/4 24 8
0 Tempo 400000
21840 Tempo 434783
22080 Tempo 480000
22320 Tempo 530973
22560 Tempo 600000
22800 Tempo 681818
22800 Meta TrkEnd
TrkEnd
MTrk
0 On ch=1 n=a#5 v=64
324 Off ch=1 n=a#5 v=64
720 On ch=1 n=g#5 v=64
1044 Off ch=1 n=g#5 v=64
1440 On ch=1 n=g5 v=64
1548 Off ch=1 n=g5 v=64
1680 On ch=1 n=g#5 v=64
1776 Off ch=1 n=g#5 v=64
1800 On ch=1 n=g5 v=64
1854 Off ch=1 n=g5 v=64
1920 On ch=1 n=f5 v=64
2016 Off ch=1 n=f5 v=64
2040 On ch=1 n=d#5 v=64
2094 Off ch=1 n=d#5 v=64
2160 On ch=1 n=d#5 v=64
2208 Off ch=1 n=d#5 v=64
2220 On ch=1 n=d5 v=64
2364 Off ch=1 n=d5 v=64
2400 On ch=1 n=c5 v=64
2496 Off ch=1 n=c5 v=64
2520 On ch=1 n=d5 v=64
2574 Off ch=1 n=d5 v=64
2640 On ch=1 n=a#4 v=64
2748 Off ch=1 n=a#4 v=64
2880 On ch=1 n=a#5 v=64
2880 On ch=1 n=a#4 v=64
3204 Off ch=1 n=a#4 v=64
3204 Off ch=1 n=a#5 v=64
3600 On ch=1 n=g#4 v=64
3600 On ch=1 n=g#5 v=64
3924 Off ch=1 n=g#5 v=64
3924 Off ch=1 n=g#4 v=64
4320 On ch=1 n=g4 v=64
4320 On ch=1 n=g5 v=64
4512 Off ch=1 n=g5 v=64
4512 Off ch=1 n=g4 v=64
4560 On ch=1 n=g#4 v=64
4560 On ch=1 n=g#5 v=64
4668 Off ch=1 n=g#5 v=64
4668 Off ch=1 n=g#4 v=64
4800 On ch=1 n=d5 v=64
4800 On ch=1 n=f5 v=64
4908 Off ch=1 n=f5 v=64
4908 Off ch=1 n=d5 v=64
5040 On ch=1 n=a#4 v=64
5040 On ch=1 n=g4 v=64
5040 On ch=1 n=d#5 v=64
5424 Off ch=1 n=d#5 v=64
5424 Off ch=1 n=g4 v=64
5424 Off ch=1 n=a#4 v=64
5760 On ch=1 n=a#5 v=64
6084 Off ch=1 n=a#5 v=64
6480 On ch=1 n=g#5 v=64
6804 Off ch=1 n=g#5 v=64
7200 On ch=1 n=g5 v=64
7308 Off ch=1 n=g5 v=64
7440 On ch=1 n=g#5 v=64
7536 Off ch=1 n=g#5 v=64
7560 On ch=1 n=g5 v=64
7614 Off ch=1 n=g5 v=64
7680 On ch=1 n=f5 v=64
7776 Off ch=1 n=f5 v=64
7800 On ch=1 n=d#5 v=64
7854 Off ch=1 n=d#5 v=64
7920 On ch=1 n=d#5 v=64
7968 Off ch=1 n=d#5 v=64
7980 On ch=1 n=d5 v=64
8124 Off ch=1 n=d5 v=64
8160 On ch=1 n=c5 v=64
8256 Off ch=1 n=c5 v=64
8280 On ch=1 n=d5 v=64
8334 Off ch=1 n=d5 v=64
8400 On ch=1 n=a#4 v=64
8508 Off ch=1 n=a#4 v=64
8640 On ch=1 n=a#4 v=64
8640 On ch=1 n=a#5 v=64
8964 Off ch=1 n=a#5 v=64
8964 Off ch=1 n=a#4 v=64
9360 On ch=1 n=g#5 v=64
9360 On ch=1 n=g#4 v=64
9684 Off ch=1 n=g#4 v=64
9684 Off ch=1 n=g#5 v=64
10080 On ch=1 n=g5 v=64
10080 On ch=1 n=g4 v=64
10272 Off ch=1 n=g4 v=64
10272 Off ch=1 n=g5 v=64
10320 On ch=1 n=g#5 v=64
10320 On ch=1 n=g#4 v=64
10428 Off ch=1 n=g#4 v=64
10428 Off ch=1 n=g#5 v=64
10560 On ch=1 n=f5 v=64
10560 On ch=1 n=d5 v=64
10668 Off ch=1 n=d5 v=64
10668 Off ch=1 n=f5 v=64
10800 On ch=1 n=d#5 v=64
10800 On ch=1 n=g4 v=64
10800 On ch=1 n=a#4 v=64
11184 Off ch=1 n=a#4 v=64
11184 Off ch=1 n=g4 v=64
11184 Off ch=1 n=d#5 v=64
11520 On ch=1 n=g6 v=64
11520 On ch=1 n=a#5 v=64
11628 Off ch=1 n=a#5 v=64
11628 Off ch=1 n=g6 v=64
11760 On ch=1 n=a#5 v=64
11760 On ch=1 n=g6 v=64
11868 Off ch=1 n=g6 v=64
11868 Off ch=1 n=a#5 v=64
12000 On ch=1 n=a#6 v=64
12081 Off ch=1 n=a#6 v=64
12180 On ch=1 n=g6 v=64
12207 Off ch=1 n=g6 v=64
12240 On ch=1 n=f6 v=64
12240 On ch=1 n=a#5 v=64
12348 Off ch=1 n=a#5 v=64
12348 Off ch=1 n=f6 v=64
12480 On ch=1 n=a#5 v=64
12480 On ch=1 n=f6 v=64
12588 Off ch=1 n=f6 v=64
12588 Off ch=1 n=a#5 v=64
12720 On ch=1 n=d6 v=64
12801 Off ch=1 n=d6 v=64
12900 On ch=1 n=a#5 v=64
