MFile 1 3 240
MTrk
0 TimeSig 3/4 24 8
0 KeySig 0 major
0 Tempo 416667
0 Meta TrkEnd
TrkEnd
MTrk
0 Meta 0x21 00
0 Meta TrkName "Piano"
0 PrCh ch=1 p=0
0 Par ch=1 c=7 v=127
0 Par ch=1 c=10 v=72
480 On ch=1 n=f#5 v=72
559 On ch=1 n=f#5 v=0
559 On ch=1 n=g#5 v=72
639 On ch=1 n=g#5 v=0
639 On ch=1 n=a#5 v=72
719 On ch=1 n=a#5 v=0
720 On ch=1 n=b4 v=72
720 On ch=1 n=d#5 v=72
720 On ch=1 n=f#5 v=72
720 On ch=1 n=b5 v=72
1200 On ch=1 n=b5 v=0
1200 On ch=1 n=b4 v=0
1200 On ch=1 n=d#5 v=0
1200 On ch=1 n=f#5 v=0
1200 On ch=1 n=b6 v=72
1200 On ch=1 n=d#6 v=72
1200 On ch=1 n=b5 v=72
1272 On ch=1 n=b5 v=0
1272 On ch=1 n=d#6 v=0
1272 On ch=1 n=b6 v=0
1440 On ch=1 n=d#6 v=72
1459 On ch=1 n=d#6 v=0
1459 On ch=1 n=e6 v=72
1479 On ch=1 n=e6 v=0
1479 On ch=1 n=f#6 v=72
1499 On ch=1 n=f#6 v=0
1500 On ch=1 n=g#5 v=72
1500 On ch=1 n=b5 v=72
1500 On ch=1 n=e6 v=72
1500 On ch=1 n=g#6 v=72
1920 On ch=1 n=g#6 v=0
1920 On ch=1 n=g#5 v=0
1920 On ch=1 n=b5 v=0
1920 On ch=1 n=e6 v=0
1920 On ch=1 n=g#6 v=72
1920 On ch=1 n=g#7 v=72
1992 On ch=1 n=g#6 v=0
2040 On ch=1 n=g#7 v=0
2160 On ch=1 n=c#7 v=72
2179 On ch=1 n=c#7 v=0
2179 On ch=1 n=d#7 v=72
2199 On ch=1 n=d#7 v=0
2199 On ch=1 n=e7 v=72
2211 On ch=1 n=e7 v=0
2220 On ch=1 n=f#7 v=72
2220 On ch=1 n=f#6 v=72
2256 On ch=1 n=f#6 v=0
2256 On ch=1 n=f#7 v=0
2280 On ch=1 n=e7 v=72
2280 On ch=1 n=e6 v=72
2352 On ch=1 n=e6 v=0
2352 On ch=1 n=e7 v=0
2400 On ch=1 n=d#7 v=72
2400 On ch=1 n=d#6 v=72
2472 On ch=1 n=d#6 v=0
2472 On ch=1 n=d#7 v=0
2520 On ch=1 n=f#7 v=72
2520 On ch=1 n=f#6 v=72
2592 On ch=1 n=f#6 v=0
2592 On ch=1 n=f#7 v=0
2640 On ch=1 n=c#7 v=72
2640 On ch=1 n=c#6 v=72
2712 On ch=1 n=c#6 v=0
2712 On ch=1 n=c#7 v=0
2760 On ch=1 n=e6 v=72
2760 On ch=1 n=e7 v=72
2832 On ch=1 n=e7 v=0
2832 On ch=1 n=e6 v=0
2880 On ch=1 n=b6 v=72
2880 On ch=1 n=b5 v=72
2952 On ch=1 n=b5 v=0
2952 On ch=1 n=b6 v=0
3000 On ch=1 n=d#7 v=72
3000 On ch=1 n=d#6 v=72
3072 On ch=1 n=d#6 v=0
3072 On ch=1 n=d#7 v=0
3120 On ch=1 n=c#7 v=72
3120 On ch=1 n=a#6 v=72
3120 On ch=1 n=f#6 v=72
3120 On ch=1 n=c#6 v=72
3264 On ch=1 n=c#6 v=0
3264 On ch=1 n=c#7 v=0
3264 On ch=1 n=a#6 v=0
3264 On ch=1 n=f#6 v=0
3360 On ch=1 n=f#5 v=72
3439 On ch=1 n=f#5 v=0
3439 On ch=1 n=g#5 v=72
