MFile 0 1 480
MTrk
0 SMPTE 96 0 0 0 0
0 TimeSig 4/4 24 8
0 KeySig 0 major
0 Tempo 500000
0 Par ch=1 c=64 v=127
0 On ch=1 n=a#4 v=47
32 On ch=1 n=f#4 v=32
434 On ch=1 n=c#5 v=29
452 On ch=1 n=c#4 v=7
622 Off ch=1 n=c#4 v=64
672 Off ch=1 n=c#5 v=64
770 On ch=1 n=a#5 v=26
834 On ch=1 n=f#3 v=12
982 Off ch=1 n=a#5 v=64
1062 Off ch=1 n=f#4 v=64
1062 On ch=1 n=c#5 v=22
1076 On ch=1 n=c#4 v=15
1156 Off ch=1 n=a#4 v=64
1182 Off ch=1 n=c#4 v=64
1310 On ch=1 n=g#4 v=56
1322 Off ch=1 n=c#5 v=64
1332 On ch=1 n=f4 v=59
1572 On ch=1 n=c#5 v=47
1580 Off ch=1 n=f4 v=64
1586 On ch=1 n=c#4 v=28
1642 Off ch=1 n=g#4 v=64
1682 Off ch=1 n=c#4 v=64
1734 Off ch=1 n=c#5 v=64
1886 On ch=1 n=b4 v=68
1898 On ch=1 n=g#4 v=39
2048 Par ch=1 c=64 v=0
2190 Off ch=1 n=f#3 v=64
2192 On ch=1 n=c#5 v=44
2216 Par ch=1 c=64 v=127
2236 On ch=1 n=c#4 v=26
2306 Off ch=1 n=c#4 v=64
2382 Off ch=1 n=c#5 v=64
2410 Off ch=1 n=g#4 v=64
2458 Off ch=1 n=b4 v=64
2520 On ch=1 n=f#3 v=20
2520 On ch=1 n=b5 v=41
2702 Off ch=1 n=b5 v=64
2790 On ch=1 n=c#5 v=30
2858 On ch=1 n=c#4 v=17
2960 Off ch=1 n=c#5 v=64
2986 Off ch=1 n=c#4 v=64
3090 On ch=1 n=a#4 v=36
3108 On ch=1 n=f#4 v=29
3262 Par ch=1 c=64 v=0
3400 Par ch=1 c=64 v=127
3414 Off ch=1 n=f#4 v=64
3434 On ch=1 n=c#5 v=22
3458 On ch=1 n=c#4 v=15
3552 Off ch=1 n=a#4 v=64
3576 Off ch=1 n=f#3 v=64
3579 Off ch=1 n=c#4 v=64
3586 Off ch=1 n=c#5 v=64
3736 On ch=1 n=f#4 v=70
3758 On ch=1 n=d#4 v=22
4060 On ch=1 n=c#5 v=25
4098 On ch=1 n=c#4 v=12
4194 Off ch=1 n=c#4 v=64
4254 Off ch=1 n=f#4 v=64
4300 Off ch=1 n=c#5 v=64
4308 Off ch=1 n=d#4 v=64
4362 On ch=1 n=f#5 v=17
4382 On ch=1 n=f#3 v=18
4686 Off ch=1 n=f#5 v=64
4700 On ch=1 n=c#4 v=17
4708 On ch=1 n=c#5 v=30
4804 Off ch=1 n=c#5 v=64
4810 Off ch=1 n=c#4 v=64
4956 On ch=1 n=f#4 v=55
4972 On ch=1 n=d#4 v=31
5016 Off ch=1 n=f#4 v=64
5070 Off ch=1 n=d#4 v=64
5200 On ch=1 n=g#4 v=45
5234 On ch=1 n=f4 v=53
5320 Par ch=1 c=64 v=0
5582 Par ch=1 c=64 v=127
5618 Off ch=1 n=f4 v=64
5646 On ch=1 n=c#5 v=32
5650 On ch=1 n=c#4 v=16
5660 Off ch=1 n=f#3 v=64
5762 Off ch=1 n=g#4 v=64
5804 Off ch=1 n=c#4 v=64
5972 On ch=1 n=a#4 v=37
5998 On ch=1 n=f#4 v=28
6026 Off ch=1 n=c#5 v=64
6196 Par ch=1 c=64 v=0
6304 On ch=1 n=c#5 v=33
6328 On ch=1 n=c#4 v=19
6434 Off ch=1 n=c#4 v=64
6458 Par ch=1 c=64 v=127
6588 Off ch=1 n=c#5 v=64
6600 Off ch=1 n=f#4 v=64
6614 On ch=1 n=a#5 v=30
6642 Off ch=1 n=a#4 v=64
6658 On ch=1 n=f#3 v=20
6750 Off ch=1 n=f#3 v=64
6956 Off ch=1 n=a#5 v=64
7022 On ch=1 n=c#5 v=23
7025 On ch=1 n=c#4 v=15
7218 Off ch=1 n=c#4 v=64
7302 Off ch=1 n=c#5 v=64
7740 On ch=1 n=c#5 v=15
7742 On ch=1 n=c#4 v=11
7928 Off ch=1 n=c#4 v=64
7982 Off ch=1 n=c#5 v=64
8264 On ch=1 n=c#5 v=72
8280 On ch=1 n=a#4 v=20
8638 On ch=1 n=f#5 v=23
8640 On ch=1 n=c#4 v=19
8646 Off ch=1 n=a#4 v=64
8744 Off ch=1 n=c#4 v=64
8908 Off ch=1 n=f#5 v=64
8930 On ch=1 n=c#6 v=38
8934 On ch=1 n=f#3 v=27
9186 Off ch=1 n=c#6 v=64
9218 On ch=1 n=c#4 v=29
9221 On ch=1 n=f#5 v=30
9288 Off ch=1 n=c#5 v=64
9302 Off ch=1 n=f#5 v=64
9316 Off ch=1 n=c#4 v=64
9468 On ch=1 n=g#4 v=46
9470 On ch=1 n=b4 v=71
9622 Par ch=1 c=64 v=0
9746 Par ch=1 c=64 v=127
9758 On ch=1 n=c#4 v=36
9761 On ch=1 n=f#5 v=38
9766 Off ch=1 n=b4 v=64
9818 Off ch=1 n=f#3 v=64
9834 Off ch=1 n=c#4 v=64
9878 Off ch=1 n=g#4 v=64
9902 Off ch=1 n=f#5 v=64
10014 On ch=1 n=d#5 v=69
10036 On ch=1 n=b4 v=61
10100 Par ch=1 c=64 v=0
10284 Par ch=1 c=64 v=127
10322 On ch=1 n=f#5 v=30
10325 On ch=1 n=c#4 v=36
10342 Off ch=1 n=b4 v=64
10420 Off ch=1 n=c#4 v=64
10422 Off ch=1 n=d#5 v=64
10564 Off ch=1 n=f#5 v=64
10572 On ch=1 n=f#3 v=32
10580 On ch=1 n=d#6 v=47
10784 Off ch=1 n=d#6 v=64
10846 Off ch=1 n=f#3 v=64
10854 On ch=1 n=f#5 v=34
10862 On ch=1 n=c#4 v=30
10998 Off ch=1 n=f#5 v=64
11096 On ch=1 n=c#5 v=61
11110 On ch=1 n=a#4 v=33
11178 Off ch=1 n=c#4 v=64
11268 Par ch=1 c=64 v=0
11390 Par ch=1 c=64 v=127
11396 On ch=1 n=f#5 v=27
11399 Off ch=1 n=a#4 v=64
11428 On ch=1 n=c#4 v=29
11516 Off ch=1 n=c#5 v=64
11518 Off ch=1 n=c#4 v=64
11572 Off ch=1 n=f#5 v=64
11724 On ch=1 n=f#4 v=61
11748 On ch=1 n=d#4 v=33
11974 Par ch=1 c=64 v=0
12068 On ch=1 n=c#4 v=28
12071 On ch=1 n=c#5 v=37
12128 Par ch=1 c=64 v=127
12216 Off ch=1 n=f#4 v=64
12262 Off ch=1 n=c#4 v=64
12322 Off ch=1 n=d#4 v=64
12358 On ch=1 n=f#3 v=21
12370 Off ch=1 n=c#5 v=64
12370 On ch=1 n=f#5 v=33
12588 Off ch=1 n=f#3 v=64
12622 Off ch=1 n=f#5 v=64
12628 On ch=1 n=c#4 v=24
12630 On ch=1 n=c#5 v=36
12726 Off ch=1 n=c#4 v=64
12726 Off ch=1 n=c#5 v=64
12798 On ch=1 n=f#4 v=52
12810 On ch=1 n=d#4 v=27
12984 Off ch=1 n=d#4 v=64
13108 On ch=1 n=g#4 v=40
13128 On ch=1 n=f4 v=53
13130 Off ch=1 n=f#4 v=64
13188 Par ch=1 c=64 v=0
13434 Par ch=1 c=64 v=127
13468 Off ch=1 n=f4 v=64
13494 On ch=1 n=c#5 v=35
13510 On ch=1 n=c#4 v=18
13540 Off ch=1 n=g#4 v=64
13628 Off ch=1 n=c#4 v=64
13688 Off ch=1 n=c#5 v=64
13788 On ch=1 n=a#4 v=36
13814 On ch=1 n=f#4 v=32
13900 Par ch=1 c=64 v=0
14120 On ch=1 n=c#5 v=33
14120 On ch=1 n=c#4 v=26
14156 Par ch=1 c=64 v=127
14226 Off ch=1 n=c#4 v=64
14276 Off ch=1 n=a#4 v=64
14334 Off ch=1 n=f#4 v=64
14424 Off ch=1 n=c#5 v=64
14440 On ch=1 n=a#5 v=18
14448 On ch=1 n=f#3 v=23
