MFile 1 6 480
MTrk
0 TimeSig 3/4 24 8
0 Tempo 600000
0 Meta TrkEnd
TrkEnd
MTrk
0 SeqSpec 43 00 01 00
0 Meta TrkName "Piano"
0 Meta 0x21 00
0 PrCh ch=1 p=0
0 Par ch=1 c=7 v=127
0 Par ch=1 c=10 v=64
0 Par ch=1 c=91 v=101
0 Par ch=1 c=93 v=0
700 Par ch=1 c=91 v=114
780 Par ch=1 c=7 v=117
780 Par ch=1 c=7 v=118
780 Par ch=1 c=7 v=122
800 Par ch=1 c=7 v=123
820 Par ch=1 c=7 v=125
840 Par ch=1 c=7 v=127
896 Par ch=1 c=0 v=0
896 Par ch=1 c=32 v=0
896 PrCh ch=1 p=0
896 Par ch=1 c=7 v=127
896 Pb ch=1 v=8192
896 Par ch=1 c=1 v=0
896 Par ch=1 c=64 v=0
896 Par ch=1 c=64 v=127
900 On ch=1 n=d5 v=65
900 On ch=1 n=f#5 v=72
900 On ch=1 n=b5 v=69
900 On ch=1 n=b3 v=75
920 Par ch=1 c=93 v=3
1024 Par ch=1 c=91 v=112
1232 On ch=1 n=d4 v=76
1316 On ch=1 n=b5 v=0
1320 On ch=1 n=f#5 v=0
1332 On ch=1 n=d5 v=0
1480 On ch=1 n=d4 v=0
1496 On ch=1 n=f#4 v=72
1496 On ch=1 n=b5 v=84
1580 On ch=1 n=b3 v=0
1680 Par ch=1 c=91 v=111
1700 Par ch=1 c=91 v=105
1748 On ch=1 n=b4 v=83
1780 On ch=1 n=f#4 v=0
1796 On ch=1 n=b5 v=0
1832 On ch=1 n=b4 v=0
1980 On ch=1 n=d5 v=86
1980 On ch=1 n=f#5 v=75
1980 On ch=1 n=b5 v=79
2260 On ch=1 n=f#5 v=0
2264 On ch=1 n=b5 v=0
2496 On ch=1 n=b5 v=63
2900 On ch=1 n=b5 v=0
3048 On ch=1 n=c#5 v=79
3048 On ch=1 n=f#5 v=74
3048 On ch=1 n=b5 v=84
3076 On ch=1 n=d5 v=0
3312 On ch=1 n=f#5 v=0
3332 On ch=1 n=b5 v=0
3548 On ch=1 n=f#5 v=66
3548 On ch=1 n=b5 v=69
3648 Par ch=1 c=10 v=65
3812 On ch=1 n=d5 v=75
3828 On ch=1 n=f#5 v=0
3864 On ch=1 n=b5 v=0
3864 On ch=1 n=c#5 v=0
4064 On ch=1 n=f#5 v=74
4064 On ch=1 n=b5 v=83
4076 On ch=1 n=b4 v=84
4116 On ch=1 n=d5 v=0
4116 Par ch=1 c=64 v=0
4200 Par ch=1 c=64 v=127
4432 On ch=1 n=b5 v=0
4432 On ch=1 n=f#5 v=0
4616 On ch=1 n=b5 v=67
4880 On ch=1 n=b5 v=0
5132 On ch=1 n=b5 v=70
5132 On ch=1 n=f#5 v=70
5432 On ch=1 n=f#5 v=0
5444 On ch=1 n=b5 v=0
5664 On ch=1 n=b5 v=70
5664 On ch=1 n=f#4 v=68
