MFile 1 2 120
MTrk
0 TimeSig 4/4 24 8
0 Tempo 600000
0 Meta TrkEnd
TrkEnd
MTrk
0 Meta Text "Piano     "
298 Par ch=1 c=64 v=127
375 On ch=1 n=b5 v=41
375 On ch=1 n=g5 v=45
384 On ch=1 n=a4 v=29
466 Off ch=1 n=b5 v=64
471 On ch=1 n=e5 v=51
472 Off ch=1 n=g5 v=64
491 Off ch=1 n=e5 v=64
545 On ch=1 n=g6 v=61
548 On ch=1 n=b5 v=51
611 On ch=1 n=g5 v=24
635 Off ch=1 n=b5 v=64
653 Off ch=1 n=a4 v=64
675 Off ch=1 n=g5 v=64
681 On ch=1 n=f#6 v=53
689 On ch=1 n=c#5 v=22
691 Par ch=1 c=64 v=0
693 On ch=1 n=a#5 v=29
693 Off ch=1 n=g6 v=64
728 Par ch=1 c=64 v=127
755 On ch=1 n=g5 v=27
769 Off ch=1 n=f#6 v=64
775 Off ch=1 n=a#5 v=64
781 Off ch=1 n=g5 v=64
820 On ch=1 n=e6 v=61
828 On ch=1 n=a5 v=36
895 On ch=1 n=g5 v=25
904 Off ch=1 n=a5 v=64
904 Off ch=1 n=e6 v=64
917 Off ch=1 n=g5 v=64
919 Off ch=1 n=c#5 v=64
957 On ch=1 n=d6 v=43
960 On ch=1 n=a5 v=41
964 On ch=1 n=d5 v=24
969 Par ch=1 c=64 v=0
993 Par ch=1 c=64 v=127
1034 Off ch=1 n=d6 v=64
1038 On ch=1 n=f#5 v=25
1038 Off ch=1 n=a5 v=64
1051 Off ch=1 n=f#5 v=64
1108 On ch=1 n=b5 v=39
1109 Off ch=1 n=d5 v=64
1109 On ch=1 n=g#5 v=41
1113 On ch=1 n=f5 v=41
1192 On ch=1 n=d5 v=27
1196 Off ch=1 n=g#5 v=64
1201 Off ch=1 n=b5 v=64
1208 Off ch=1 n=f5 v=64
1229 Off ch=1 n=d5 v=64
1283 On ch=1 n=c#6 v=28
1286 On ch=1 n=a5 v=25
1295 Par ch=1 c=64 v=0
1305 On ch=1 n=a4 v=12
1337 Par ch=1 c=64 v=127
1368 Off ch=1 n=a4 v=64
1369 On ch=1 n=e5 v=27
1440 On ch=1 n=c#5 v=27
1470 Off ch=1 n=e5 v=64
1484 Off ch=1 n=a5 v=64
1486 Off ch=1 n=c#6 v=64
1500 Off ch=1 n=c#5 v=64
1531 On ch=1 n=a4 v=25
1548 Off ch=1 n=a4 v=64
1683 On ch=1 n=b5 v=23
1688 On ch=1 n=a3 v=25
1689 On ch=1 n=g5 v=24
1709 Par ch=1 c=64 v=0
1739 Par ch=1 c=64 v=127
1789 Off ch=1 n=g5 v=64
1790 Off ch=1 n=b5 v=64
1792 On ch=1 n=e5 v=25
1821 Off ch=1 n=e5 v=64
1884 Off ch=1 n=a3 v=64
1889 On ch=1 n=g6 v=48
1897 On ch=1 n=b5 v=26
1979 On ch=1 n=g5 v=26
