MFile 1 8 240
MTrk
0 TimeSig 4/4 24 8
0 Tempo 500000
0 Meta TrkEnd
TrkEnd
MTrk
0 Meta TrkName "Frederic Chopin:"
0 PrCh ch=14 p=0
0 Par ch=14 c=7 v=91
40 On ch=14 n=g3 v=46
131 Par ch=14 c=64 v=127
177 On ch=14 n=d4 v=46
272 Off ch=14 n=d4 v=64
277 On ch=14 n=g4 v=46
345 On ch=14 n=b4 v=46
372 Off ch=14 n=g4 v=64
421 On ch=14 n=d5 v=46
427 Off ch=14 n=b4 v=64
457 Off ch=14 n=g3 v=64
488 On ch=14 n=b4 v=46
497 Off ch=14 n=d5 v=64
542 On ch=14 n=g4 v=46
583 Off ch=14 n=b4 v=64
592 On ch=14 n=d4 v=46
623 Off ch=14 n=g4 v=64
655 On ch=14 n=g3 v=46
661 Off ch=14 n=d4 v=64
707 On ch=14 n=d4 v=46
729 Off ch=14 n=g3 v=64
774 On ch=14 n=g3 v=46
775 Off ch=14 n=d4 v=64
820 On ch=14 n=d4 v=46
830 Off ch=14 n=g3 v=64
903 On ch=14 n=g3 v=46
907 Off ch=14 n=d4 v=64
942 Par ch=14 c=64 v=0
997 Par ch=14 c=64 v=127
1018 On ch=14 n=d4 v=46
1088 On ch=14 n=g4 v=46
1113 Off ch=14 n=d4 v=64
1149 On ch=14 n=b4 v=46
1177 Off ch=14 n=g4 v=64
1189 On ch=14 n=d5 v=46
1204 Off ch=14 n=b4 v=64
1248 On ch=14 n=b4 v=46
1269 Off ch=14 n=d5 v=64
1294 On ch=14 n=g4 v=46
1320 Off ch=14 n=g3 v=64
1326 Off ch=14 n=b4 v=64
1334 On ch=14 n=d4 v=46
1357 Off ch=14 n=g4 v=64
1394 On ch=14 n=g3 v=46
1396 Off ch=14 n=d4 v=64
1437 On ch=14 n=d4 v=46
1462 Off ch=14 n=g3 v=64
1500 Off ch=14 n=d4 v=64
1502 On ch=14 n=g3 v=46
1547 On ch=14 n=d4 v=46
1557 Off ch=14 n=g3 v=64
1613 Off ch=14 n=d4 v=64
1624 On ch=14 n=g3 v=46
1653 Par ch=14 c=64 v=0
1689 On ch=14 n=d4 v=46
1734 Par ch=14 c=64 v=127
1763 On ch=14 n=g4 v=46
1784 Off ch=14 n=d4 v=64
1830 On ch=14 n=b4 v=46
1858 Off ch=14 n=g4 v=64
1891 On ch=14 n=d5 v=46
1896 Off ch=14 n=b4 v=64
1944 On ch=14 n=b4 v=46
1967 Off ch=14 n=d5 v=64
1991 On ch=14 n=g4 v=46
2029 On ch=14 n=d4 v=46
2039 Off ch=14 n=b4 v=64
2041 Off ch=14 n=g3 v=64
2065 Off ch=14 n=g4 v=64
2087 On ch=14 n=g3 v=46
2088 Off ch=14 n=d4 v=64
2139 On ch=14 n=d4 v=46
2155 Off ch=14 n=g3 v=64
2201 Off ch=14 n=d4 v=64
2208 On ch=14 n=g3 v=46
2249 On ch=14 n=d4 v=46
2267 Off ch=14 n=g3 v=64
2311 Off ch=14 n=d4 v=64
2323 On ch=14 n=g3 v=46
2361 Par ch=14 c=64 v=0
2384 On ch=14 n=d4 v=46
2416 Par ch=14 c=64 v=127
2452 On ch=14 n=g4 v=46
2479 Off ch=14 n=d4 v=64
2502 On ch=14 n=b4 v=46
2544 Off ch=14 n=g4 v=64
2565 On ch=14 n=d5 v=46
2573 Off ch=14 n=b4 v=64
2628 On ch=14 n=b4 v=46
2650 Off ch=14 n=d5 v=64
2695 On ch=14 n=g4 v=46
2701 Off ch=14 n=b4 v=64
2740 Off ch=14 n=g3 v=64
2745 On ch=14 n=d4 v=46
2760 Off ch=14 n=g4 v=64
2814 On ch=14 n=g3 v=46
2821 Off ch=14 n=d4 v=64
2882 On ch=14 n=d4 v=46
2901 Off ch=14 n=g3 v=64
2958 Off ch=14 n=d4 v=64
2968 On ch=14 n=g3 v=46
3037 On ch=14 n=d4 v=46
3046 Off ch=14 n=g3 v=64
3142 Off ch=14 n=d4 v=64
3157 On ch=14 n=g3 v=46
3226 On ch=14 n=b6 v=79
3250 Par ch=14 c=64 v=0
3319 Par ch=14 c=64 v=127
3379 On ch=14 n=d4 v=46
3444 Off ch=14 n=d4 v=64
3452 On ch=14 n=g4 v=46
3522 On ch=14 n=b4 v=46
3547 Off ch=14 n=g4 v=64
3574 Off ch=14 n=g3 v=64
3581 On ch=14 n=d5 v=46
3585 Off ch=14 n=b4 v=64
3634 On ch=14 n=b4 v=46
3649 Off ch=14 n=d5 v=64
3713 On ch=14 n=g4 v=46
3717 On ch=14 n=d6 v=64
