MFile 1 2 120
MTrk
0 TimeSig 4/4 24 8
0 Tempo 600000
0 Meta TrkEnd
TrkEnd
MTrk
0 Meta Text "Piano     "
440 On ch=1 n=f#5 v=33
446 Par ch=1 c=64 v=127
448 On ch=1 n=d5 v=25
452 On ch=1 n=a4 v=23
453 On ch=1 n=d4 v=22
650 Off ch=1 n=a4 v=64
675 Off ch=1 n=d5 v=64
692 Off ch=1 n=d4 v=64
828 Off ch=1 n=f#5 v=64
837 On ch=1 n=b3 v=28
837 On ch=1 n=d5 v=26
837 On ch=1 n=g5 v=33
841 On ch=1 n=g4 v=29
849 Par ch=1 c=64 v=0
970 Par ch=1 c=64 v=127
1025 Off ch=1 n=g4 v=64
1035 Off ch=1 n=d5 v=64
1144 Off ch=1 n=b3 v=64
1187 On ch=1 n=c6 v=51
1189 Off ch=1 n=g5 v=64
1189 On ch=1 n=a3 v=39
1190 On ch=1 n=f#4 v=27
1190 On ch=1 n=d5 v=28
1213 Par ch=1 c=64 v=0
1364 Par ch=1 c=64 v=127
1584 Off ch=1 n=d5 v=64
1608 Off ch=1 n=a3 v=64
1636 Off ch=1 n=f#4 v=64
1774 Off ch=1 n=c6 v=64
1774 On ch=1 n=d5 v=28
1776 On ch=1 n=b5 v=36
1778 On ch=1 n=b3 v=26
1783 Par ch=1 c=64 v=0
1784 On ch=1 n=g4 v=26
1814 Par ch=1 c=64 v=127
1853 Off ch=1 n=d5 v=64
1856 Off ch=1 n=g4 v=64
1863 Off ch=1 n=b3 v=64
1927 Off ch=1 n=b5 v=64
1970 On ch=1 n=g4 v=21
1971 On ch=1 n=c4 v=26
1972 On ch=1 n=e5 v=26
1973 Par ch=1 c=64 v=0
1977 On ch=1 n=a5 v=27
2027 Par ch=1 c=64 v=127
2158 Off ch=1 n=a5 v=64
2213 On ch=1 n=b5 v=31
2256 On ch=1 n=a5 v=41
2267 Off ch=1 n=b5 v=64
2289 On ch=1 n=g5 v=53
2294 Off ch=1 n=g4 v=64
2297 Off ch=1 n=e5 v=64
2301 Off ch=1 n=a5 v=64
2322 On ch=1 n=a5 v=51
2337 Off ch=1 n=g5 v=64
2357 Off ch=1 n=c4 v=64
2369 On ch=1 n=e5 v=28
2371 On ch=1 n=b5 v=39
2372 Off ch=1 n=a5 v=64
2373 On ch=1 n=c#4 v=21
2374 On ch=1 n=g4 v=17
2377 Par ch=1 c=64 v=0
2558 Par ch=1 c=64 v=127
2628 Off ch=1 n=g4 v=64
2636 On ch=1 n=g5 v=26
2641 Off ch=1 n=e5 v=64
2648 Off ch=1 n=b5 v=64
2711 Off ch=1 n=c#4 v=64
2726 Off ch=1 n=g5 v=64
2731 On ch=1 n=b5 v=27
2735 On ch=1 n=d5 v=25
2737 Par ch=1 c=64 v=0
2738 On ch=1 n=g4 v=18
2743 On ch=1 n=d4 v=20
2870 Par ch=1 c=64 v=127
2937 Off ch=1 n=g4 v=64
