MFile 1 2 480
MTrk
0 Tempo 500000
0 TimeSig 6/8 24 8
0 Meta TrkEnd
TrkEnd
MTrk
0 SeqSpec 43 00 01 00
0 Meta TrkName "<Master Volume>"
0 Meta 0x21 00
0 SysEx f0 41 10 42 12 40 00 7f 00 41 f7
0 SysEx f0 41 10 42 12 40 00 04 64 58 f7
192 Meta Text "<Master Reverve>"
192 SysEx f0 41 10 42 12 40 01 30 03 0c f7
192 SysEx f0 41 10 42 12 40 01 33 50 3c f7
192 SysEx f0 41 10 42 12 40 01 34 3c 4f f7
576 Par ch=1 c=0 v=0
580 Par ch=1 c=32 v=1
584 PrCh ch=1 p=0
780 Par ch=1 c=7 v=100
972 Par ch=1 c=11 v=80
1164 Par ch=1 c=10 v=64
1356 Par ch=1 c=1 v=0
1356 Meta Text "<part reverve>"
1356 Par ch=1 c=91 v=90
1452 Par ch=1 c=99 v=1
1456 Par ch=1 c=98 v=32
1460 Par ch=1 c=6 v=62
1464 Par ch=1 c=99 v=1
1468 Par ch=1 c=98 v=33
1472 Par ch=1 c=6 v=54
1476 Par ch=1 c=99 v=1
1480 Par ch=1 c=98 v=99
1484 Par ch=1 c=6 v=62
1488 Par ch=1 c=99 v=1
1492 Par ch=1 c=98 v=100
1496 Par ch=1 c=6 v=60
1500 Par ch=1 c=99 v=1
1504 Par ch=1 c=98 v=102
1508 Par ch=1 c=6 v=70
2970 On ch=1 n=f5 v=32
2980 On ch=1 n=g5 v=33
2992 Par ch=1 c=64 v=63
3016 Par ch=1 c=64 v=127
3166 On ch=1 n=f5 v=0
3178 On ch=1 n=g5 v=0
3336 On ch=1 n=g5 v=42
3346 On ch=1 n=f5 v=44
3476 On ch=1 n=f5 v=0
3494 On ch=1 n=g5 v=0
3590 On ch=1 n=g5 v=47
3600 On ch=1 n=f5 v=50
3732 On ch=1 n=f5 v=0
3758 On ch=1 n=g5 v=0
3832 On ch=1 n=g5 v=51
3840 On ch=1 n=f5 v=50
3950 On ch=1 n=f5 v=0
3960 On ch=1 n=g5 v=0
4064 On ch=1 n=g5 v=48
4072 On ch=1 n=f5 v=49
4196 On ch=1 n=f5 v=0
4214 On ch=1 n=g5 v=0
4296 On ch=1 n=g5 v=55
4302 On ch=1 n=f5 v=44
4422 On ch=1 n=f5 v=0
4438 On ch=1 n=g5 v=0
4536 On ch=1 n=g4 v=71
4536 On ch=1 n=g5 v=52
4548 On ch=1 n=f5 v=35
4694 On ch=1 n=f5 v=0
4720 On ch=1 n=g5 v=0
4778 On ch=1 n=a4 v=74
4788 On ch=1 n=g5 v=46
4796 On ch=1 n=f5 v=52
4854 On ch=1 n=g4 v=0
4930 On ch=1 n=f5 v=0
4954 On ch=1 n=g5 v=0
4990 On ch=1 n=b4 v=90
5000 On ch=1 n=g5 v=33
5014 On ch=1 n=f5 v=55
5050 On ch=1 n=a4 v=0
5114 On ch=1 n=f5 v=0
5144 On ch=1 n=g5 v=0
5210 On ch=1 n=g4 v=84
5222 On ch=1 n=g5 v=56
5238 On ch=1 n=f5 v=56
5256 On ch=1 n=b4 v=0
5338 On ch=1 n=f5 v=0
5364 On ch=1 n=g5 v=0
5432 On ch=1 n=e4 v=88
5438 On ch=1 n=g5 v=62
5454 On ch=1 n=f5 v=59
5480 On ch=1 n=g4 v=0
5578 On ch=1 n=f5 v=0
5594 On ch=1 n=g5 v=0
5598 On ch=1 n=e4 v=0
5676 On ch=1 n=g5 v=59
5684 On ch=1 n=e4 v=98
5688 On ch=1 n=f5 v=59
5738 Par ch=1 c=64 v=63
5760 Par ch=1 c=64 v=0
5836 On ch=1 n=f5 v=0
5846 On ch=1 n=g5 v=0
5862 Par ch=1 c=64 v=63
5898 Par ch=1 c=64 v=127
5922 On ch=1 n=g5 v=65
5928 On ch=1 n=f5 v=58
6042 On ch=1 n=f5 v=0
6064 On ch=1 n=g5 v=0
6146 On ch=1 n=g5 v=54
6160 On ch=1 n=f5 v=47
6266 On ch=1 n=f5 v=0
6296 On ch=1 n=g5 v=0
6374 On ch=1 n=d4 v=86
6390 On ch=1 n=g5 v=52
6410 On ch=1 n=f5 v=50
6450 On ch=1 n=e4 v=0
6460 Par ch=1 c=64 v=63
6534 On ch=1 n=f5 v=0
6556 On ch=1 n=g5 v=0
6602 Par ch=1 c=64 v=127
6626 On ch=1 n=g5 v=51
6642 On ch=1 n=f5 v=44
6746 On ch=1 n=f5 v=0
6768 On ch=1 n=g5 v=0
6852 On ch=1 n=g5 v=56
6870 On ch=1 n=f5 v=53
6876 On ch=1 n=d4 v=0
6976 On ch=1 n=f5 v=0
7002 On ch=1 n=g5 v=0
7098 On ch=1 n=g5 v=52
7112 On ch=1 n=f5 v=49
7194 Par ch=1 c=64 v=63
7230 Par ch=1 c=64 v=0
7268 On ch=1 n=f5 v=0
7290 On ch=1 n=g5 v=0
7298 Par ch=1 c=64 v=63
7340 Par ch=1 c=64 v=127
7358 On ch=1 n=b4 v=78
7360 On ch=1 n=g5 v=56
7370 On ch=1 n=f5 v=53
7528 On ch=1 n=f5 v=0
7548 On ch=1 n=g5 v=0
7602 On ch=1 n=c5 v=85
7624 On ch=1 n=g5 v=75
7628 On ch=1 n=f5 v=54
7668 On ch=1 n=b4 v=0
7750 On ch=1 n=f5 v=0
7772 On ch=1 n=g5 v=0
7816 On ch=1 n=d5 v=89
7844 On ch=1 n=g5 v=73
7856 On ch=1 n=f5 v=43
7860 On ch=1 n=c5 v=0
7944 On ch=1 n=f5 v=0
7974 On ch=1 n=g5 v=0
8024 On ch=1 n=b4 v=97
8042 On ch=1 n=g5 v=64
8054 On ch=1 n=d5 v=0
8054 On ch=1 n=f5 v=73
8158 On ch=1 n=f5 v=0
8182 On ch=1 n=g5 v=0
8224 On ch=1 n=b4 v=0
8244 On ch=1 n=a4 v=101
8250 On ch=1 n=g5 v=65
8262 On ch=1 n=f5 v=64
8370 On ch=1 n=f5 v=0
8386 On ch=1 n=g5 v=0
8416 On ch=1 n=a4 v=0
8460 On ch=1 n=g5 v=60
8466 On ch=1 n=a4 v=88
8470 On ch=1 n=f5 v=63
8576 On ch=1 n=f5 v=0
8596 On ch=1 n=g5 v=0
8608 Par ch=1 c=64 v=63
8634 Par ch=1 c=64 v=0
8676 On ch=1 n=g5 v=58
8682 On ch=1 n=f5 v=68
8724 Par ch=1 c=64 v=63
8762 Par ch=1 c=64 v=127
8778 On ch=1 n=f5 v=0
8800 On ch=1 n=g5 v=0
8878 On ch=1 n=g5 v=62
8892 On ch=1 n=f5 v=70
8988 On ch=1 n=f5 v=0
9014 On ch=1 n=g5 v=0
9078 On ch=1 n=a4 v=0
9094 On ch=1 n=g5 v=57
9104 On ch=1 n=g4 v=74
9106 On ch=1 n=f5 v=63
9184 Par ch=1 c=64 v=63
9226 On ch=1 n=f5 v=0
9244 On ch=1 n=g5 v=0
9286 Par ch=1 c=64 v=127
9314 On ch=1 n=g5 v=66
9326 On ch=1 n=f5 v=53
9436 On ch=1 n=f5 v=0
9452 On ch=1 n=g5 v=0
9532 On ch=1 n=g5 v=60
9536 On ch=1 n=g4 v=0
9542 On ch=1 n=f5 v=70
9630 On ch=1 n=f5 v=0
9650 On ch=1 n=g5 v=0
9758 On ch=1 n=g5 v=74
9778 On ch=1 n=f5 v=55
9892 On ch=1 n=g5 v=0
9898 On ch=1 n=f5 v=0
10062 On ch=1 n=f5 v=107
10094 On ch=1 n=g5 v=57
10158 On ch=1 n=g5 v=0
10392 On ch=1 n=g5 v=102
10512 On ch=1 n=f5 v=0
10638 On ch=1 n=g5 v=0
10696 On ch=1 n=a5 v=96
10718 On ch=1 n=g5 v=49
10736 On ch=1 n=f5 v=50
10788 On ch=1 n=f5 v=0
10804 On ch=1 n=g5 v=0
10980 On ch=1 n=a5 v=0
10998 On ch=1 n=g5 v=96
11020 On ch=1 n=f5 v=87
11114 On ch=1 n=f5 v=0
11240 On ch=1 n=g5 v=0
11276 On ch=1 n=f5 v=97
11292 On ch=1 n=g5 v=86
11550 On ch=1 n=b4 v=91
11674 On ch=1 n=f5 v=0
11686 On ch=1 n=g5 v=0
11804 On ch=1 n=a4 v=94
11820 On ch=1 n=b4 v=0
11880 On ch=1 n=g5 v=63
11888 On ch=1 n=f5 v=65
12050 On ch=1 n=g5 v=0
12056 On ch=1 n=f5 v=0
12102 On ch=1 n=g4 v=85
12136 On ch=1 n=f5 v=61
12138 On ch=1 n=g5 v=68
12150 On ch=1 n=a4 v=0
12430 On ch=1 n=f4 v=84
12436 On ch=1 n=g4 v=0
12504 On ch=1 n=f5 v=0
12522 On ch=1 n=g5 v=0
12698 On ch=1 n=b3 v=78
12752 On ch=1 n=f4 v=0
12792 On ch=1 n=g5 v=59
12798 On ch=1 n=f5 v=57
12864 Par ch=1 c=64 v=63
12906 Par ch=1 c=64 v=0
12956 On ch=1 n=a3 v=87
12972 Par ch=1 c=64 v=63
12994 On ch=1 n=f5 v=0
13002 On ch=1 n=g5 v=0
13026 Par ch=1 c=64 v=127
