MFile 1 3 240
MTrk
0 TimeSig 3/4 24 8
0 KeySig 0 major
0 Tempo 333333
50400 Tempo 340909
50640 Tempo 350877
50880 Tempo 359281
51120 Tempo 382166
51120 Meta TrkEnd
TrkEnd
MTrk
0 Meta 0x21 00
0 Meta TrkName "Piano"
0 PrCh ch=1 p=0
0 Par ch=1 c=7 v=127
0 Par ch=1 c=10 v=72
1 On ch=1 n=a#5 v=76
3 On ch=1 n=c#6 v=76
25 On ch=1 n=a#5 v=0
27 On ch=1 n=c#6 v=0
27 On ch=1 n=b5 v=76
32 On ch=1 n=g#5 v=76
99 On ch=1 n=b5 v=0
104 On ch=1 n=g#5 v=0
118 On ch=1 n=a#5 v=76
120 On ch=1 n=g5 v=76
214 On ch=1 n=a#5 v=0
216 On ch=1 n=g5 v=0
240 On ch=1 n=b5 v=76
242 On ch=1 n=g#5 v=76
432 On ch=1 n=b5 v=0
434 On ch=1 n=g#5 v=0
483 On ch=1 n=c#6 v=76
507 On ch=1 n=c#6 v=0
510 On ch=1 n=g#5 v=76
511 On ch=1 n=b5 v=76
582 On ch=1 n=g#5 v=0
583 On ch=1 n=b5 v=0
600 On ch=1 n=a#5 v=76
601 On ch=1 n=g5 v=76
696 On ch=1 n=a#5 v=0
697 On ch=1 n=g5 v=0
718 On ch=1 n=b5 v=76
719 On ch=1 n=g#5 v=76
814 On ch=1 n=b5 v=0
815 On ch=1 n=g#5 v=0
843 On ch=1 n=a#5 v=76
843 On ch=1 n=c#6 v=76
939 On ch=1 n=c#6 v=0
939 On ch=1 n=a#5 v=0
960 On ch=1 n=b5 v=76
961 On ch=1 n=d#6 v=76
1248 On ch=1 n=b5 v=0
1249 On ch=1 n=d#6 v=0
1320 On ch=1 n=g5 v=76
1323 On ch=1 n=a#5 v=76
1416 On ch=1 n=g5 v=0
1419 On ch=1 n=a#5 v=0
1441 On ch=1 n=c#6 v=76
1465 On ch=1 n=c#6 v=0
1467 On ch=1 n=g#5 v=76
1467 On ch=1 n=b5 v=76
1539 On ch=1 n=b5 v=0
1539 On ch=1 n=g#5 v=0
1560 On ch=1 n=a#5 v=76
1561 On ch=1 n=g5 v=76
1656 On ch=1 n=a#5 v=0
1657 On ch=1 n=g5 v=0
1678 On ch=1 n=g#5 v=76
1679 On ch=1 n=b5 v=76
1870 On ch=1 n=g#5 v=0
1871 On ch=1 n=b5 v=0
1920 On ch=1 n=c#6 v=76
1944 On ch=1 n=c#6 v=0
1949 On ch=1 n=b5 v=76
1951 On ch=1 n=g#5 v=76
2021 On ch=1 n=b5 v=0
2023 On ch=1 n=g#5 v=0
2038 On ch=1 n=g5 v=76
2040 On ch=1 n=a#5 v=76
